task_id,project_id,task_title,task_description,task_phase,priority,status,assigned_to_employee_id,created_by_employee_id,estimated_hours,actual_hours,planned_start_date,due_date,completed_at,progress_percent,blocked_reason,requires_approval_for_reassignment,data_classification,last_updated_at
T00389,PRJ013,Test: Document business rules,"Test: Document business rules for Compass Regional Sales Dashboard. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,Completed,E0073,E0005,12,12.0,2026-05-09,2026-05-18,2026-05-18T16:00:00,100,,false,Internal,2026-08-22T12:00:00
T00390,PRJ013,Test: Conduct sales acceptance test,"Test: Conduct sales acceptance test for Compass Regional Sales Dashboard. Deliverable must meet documented security, quality, and audit requirements.",Test,High,Completed,E0197,E0005,60,74.4,2026-05-25,2026-06-14,2026-06-14T16:00:00,100,,true,Internal,2026-08-08T14:00:00
T00391,PRJ013,Test: Define sales metrics,"Test: Define sales metrics for Compass Regional Sales Dashboard. Deliverable must meet documented security, quality, and audit requirements.",Test,High,Completed,E0178,E0005,24,25.9,2026-06-11,2026-06-26,2026-06-26T16:00:00,100,,false,Internal,2026-08-17T16:00:00
T00392,PRJ013,Test: Prepare regional segmentation,"Test: Prepare regional segmentation for Compass Regional Sales Dashboard. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,Completed,E0079,E0005,32,32.2,2026-06-28,2026-07-10,2026-07-10T16:00:00,100,,false,Internal,2026-08-04T17:00:00
T00393,PRJ013,Test: Validate promotion analysis,"Test: Validate promotion analysis for Compass Regional Sales Dashboard. Deliverable must meet documented security, quality, and audit requirements.",Test,High,Completed,E0078,E0005,8,7.6,2026-07-15,2026-07-27,2026-07-27T16:00:00,100,,false,Internal,2026-08-28T10:00:00
T00394,PRJ013,Deployment: Build forecast feature set,"Deployment: Build forecast feature set for Compass Regional Sales Dashboard. Deliverable must meet documented security, quality, and audit requirements.",Deployment,High,Completed,E0197,E0005,48,46.2,2026-08-01,2026-08-16,2026-07-14T16:00:00,100,,true,Internal,2026-08-20T10:00:00
T00395,PRJ013,Deployment: Review channel performance,"Deployment: Review channel performance for Compass Regional Sales Dashboard. Deliverable must meet documented security, quality, and audit requirements.",Deployment,High,Completed,E0134,E0005,48,45.5,2026-08-18,2026-09-05,2026-07-14T16:00:00,100,,true,Internal,2026-08-11T12:00:00
T00396,PRJ013,Deployment: Create sales dashboard,"Deployment: Create sales dashboard for Compass Regional Sales Dashboard. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Medium,In Progress,E0178,E0005,32,30.5,2026-09-04,2026-09-14,,80,,true,Internal,2026-08-13T15:00:00
T00397,PRJ013,Deployment: Analyze product profitability,"Deployment: Analyze product profitability for Compass Regional Sales Dashboard. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Medium,In Progress,E0119,E0005,80,81.6,2026-09-21,2026-10-15,,90,,true,Internal,2026-08-28T08:00:00
T00398,PRJ013,Deployment: Document business rules,"Deployment: Document business rules for Compass Regional Sales Dashboard. Deliverable must meet documented security, quality, and audit requirements.",Deployment,High,In Progress,E0078,E0005,16,6.7,2026-10-08,2026-10-19,,40,,true,Internal,2026-08-07T09:00:00
T00399,PRJ014,Discovery: Alert triage,"Discovery: Alert triage for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Medium,Completed,E0122,E0008,80,92.6,2025-08-20,2025-09-19,2025-09-19T16:00:00,100,,true,Confidential,2026-08-25T15:00:00
T00400,PRJ014,Discovery: Evidence collection,"Discovery: Evidence collection for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Discovery,High,Completed,E0164,E0008,8,9.6,2025-08-30,2025-09-04,2025-09-04T16:00:00,100,,true,Confidential,2026-08-28T08:00:00
T00401,PRJ014,Discovery: Incident timeline,"Discovery: Incident timeline for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Discovery,High,Completed,E0122,E0008,40,49.5,2025-09-10,2025-09-30,2025-09-30T16:00:00,100,,true,Confidential,2026-08-13T08:00:00
T00402,PRJ014,Discovery: Escalation workflow,"Discovery: Escalation workflow for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Medium,Completed,E0122,E0008,80,78.2,2025-09-20,2025-10-20,2025-10-20T16:00:00,100,,true,Confidential,2026-08-10T12:00:00
T00403,PRJ014,Discovery: Review security logs,"Discovery: Review security logs for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Medium,Completed,E0020,E0008,24,24.0,2025-10-01,2025-10-12,2025-10-12T16:00:00,100,,true,Confidential,2026-08-13T18:00:00
T00404,PRJ014,Discovery: Conduct penetration test,"Discovery: Conduct penetration test for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Discovery,High,Completed,E0003,E0008,16,16.6,2025-10-11,2025-10-24,2025-10-24T16:00:00,100,,true,Confidential,2026-08-20T10:00:00
T00405,PRJ014,Design: Define incident response,"Design: Define incident response for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Design,Critical,Completed,E0020,E0008,48,57.0,2025-10-22,2025-11-08,2025-11-08T16:00:00,100,,true,Confidential,2026-08-07T13:00:00
T00406,PRJ014,Design: Validate encryption settings,"Design: Validate encryption settings for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Design,Medium,Completed,E0160,E0008,48,55.5,2025-11-01,2025-11-19,2025-11-19T16:00:00,100,,true,Confidential,2026-08-03T09:00:00
T00407,PRJ014,Design: Complete security sign-off,"Design: Complete security sign-off for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Design,Low,Completed,E0003,E0008,32,37.5,2025-11-12,2025-11-26,2025-11-26T16:00:00,100,,true,Confidential,2026-08-18T08:00:00
T00408,PRJ014,Design: Perform threat assessment,"Design: Perform threat assessment for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Design,High,Completed,E0122,E0008,16,13.9,2025-11-22,2025-12-06,2025-12-06T16:00:00,100,,true,Confidential,2026-08-24T09:00:00
T00409,PRJ014,Design: Configure identity policy,"Design: Configure identity policy for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Design,Low,Completed,E0160,E0008,20,20.2,2025-12-03,2025-12-11,2025-12-11T16:00:00,100,,true,Confidential,2026-08-08T08:00:00
T00410,PRJ014,Design: Implement least-privilege controls,"Design: Implement least-privilege controls for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Design,Medium,Completed,E0069,E0008,32,38.3,2025-12-13,2025-12-30,2025-12-30T16:00:00,100,,true,Confidential,2026-08-08T18:00:00
T00411,PRJ014,Build: Test privileged access,"Build: Test privileged access for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Build,High,Completed,E0034,E0008,20,18.0,2025-12-24,2026-01-04,2026-01-04T16:00:00,100,,true,Confidential,2026-08-04T08:00:00
T00412,PRJ014,Build: Review security logs,"Build: Review security logs for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Build,Medium,Completed,E0034,E0008,32,30.5,2026-01-03,2026-01-18,2026-01-18T16:00:00,100,,true,Confidential,2026-08-18T09:00:00
T00413,PRJ014,Build: Conduct penetration test,"Build: Conduct penetration test for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Build,High,Completed,E0017,E0008,60,64.7,2026-01-14,2026-01-31,2026-01-31T16:00:00,100,,true,Confidential,2026-08-07T08:00:00
T00414,PRJ014,Build: Define incident response,"Build: Define incident response for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Build,Medium,Completed,E0160,E0008,24,24.3,2026-01-24,2026-02-04,2026-02-04T16:00:00,100,,true,Confidential,2026-08-25T16:00:00
T00415,PRJ014,Build: Validate encryption settings,"Build: Validate encryption settings for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Build,High,Completed,E0122,E0008,20,23.0,2026-02-04,2026-02-12,2026-02-12T16:00:00,100,,true,Confidential,2026-08-25T17:00:00
T00416,PRJ014,Build: Complete security sign-off,"Build: Complete security sign-off for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Build,Medium,In Progress,E0069,E0008,48,20.0,2026-02-14,2026-03-07,,40,,true,Confidential,2026-08-13T10:00:00
T00417,PRJ014,Test: Perform threat assessment,"Test: Perform threat assessment for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Test,High,In Progress,E0069,E0008,60,43.2,2026-02-25,2026-03-14,,60,,true,Confidential,2026-08-17T13:00:00
T00418,PRJ014,Test: Configure identity policy,"Test: Configure identity policy for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Test,Low,In Progress,E0020,E0008,8,6.2,2026-03-07,2026-03-12,,70,,true,Confidential,2026-08-20T10:00:00
T00419,PRJ014,Test: Implement least-privilege controls,"Test: Implement least-privilege controls for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Test,Low,In Progress,E0020,E0008,60,54.2,2026-03-18,2026-04-08,,90,,true,Confidential,2026-08-16T16:00:00
T00420,PRJ014,Test: Test privileged access,"Test: Test privileged access for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Test,Critical,In Progress,E0164,E0008,48,33.0,2026-03-28,2026-04-15,,70,,true,Confidential,2026-08-12T17:00:00
T00421,PRJ014,Test: Review security logs,"Test: Review security logs for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,Not Started,E0034,E0008,24,0,2026-04-08,2026-04-16,,0,,true,Confidential,2026-08-15T10:00:00
T00422,PRJ014,Test: Conduct penetration test,"Test: Conduct penetration test for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Test,High,Not Started,E0017,E0008,40,0,2026-04-18,2026-05-07,,0,,true,Confidential,2026-08-03T16:00:00
T00423,PRJ014,Deployment: Define incident response,"Deployment: Define incident response for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Medium,Not Started,E0017,E0008,8,0,2026-04-29,2026-05-05,,0,,true,Confidential,2026-08-23T10:00:00
T00424,PRJ014,Deployment: Validate encryption settings,"Deployment: Validate encryption settings for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Deployment,High,Not Started,E0003,E0008,40,0,2026-05-09,2026-05-24,,0,,true,Confidential,2026-08-11T18:00:00
T00425,PRJ014,Deployment: Complete security sign-off,"Deployment: Complete security sign-off for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Medium,Not Started,E0034,E0008,60,0,2026-05-20,2026-06-09,,0,,true,Confidential,2026-08-08T14:00:00
T00426,PRJ014,Deployment: Perform threat assessment,"Deployment: Perform threat assessment for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Medium,Not Started,E0020,E0008,24,0,2026-05-30,2026-06-14,,0,,true,Confidential,2026-08-10T17:00:00
T00427,PRJ014,Deployment: Configure identity policy,"Deployment: Configure identity policy for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Medium,Not Started,E0164,E0008,80,0,2026-06-10,2026-07-06,,0,,true,Confidential,2026-08-24T16:00:00
T00428,PRJ014,Deployment: Implement least-privilege controls,"Deployment: Implement least-privilege controls for Shield Incident Response. Deliverable must meet documented security, quality, and audit requirements.",Deployment,High,Not Started,E0164,E0008,80,0,2026-06-21,2026-07-17,,0,,true,Confidential,2026-08-10T18:00:00
T00429,PRJ015,Discovery: Candidate generation,"Discovery: Candidate generation for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Medium,Completed,E0136,E0009,16,16.1,2025-09-05,2025-09-18,2025-09-18T16:00:00,100,,false,Confidential,2026-08-10T10:00:00
T00430,PRJ015,Discovery: Ranking service,"Discovery: Ranking service for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Discovery,High,Completed,E0136,E0009,80,69.4,2025-09-22,2025-10-13,2025-10-13T16:00:00,100,,true,Confidential,2026-08-28T11:00:00
T00431,PRJ015,Discovery: Fairness test,"Discovery: Fairness test for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Medium,Completed,E0087,E0009,48,52.2,2025-10-09,2025-10-26,2025-10-26T16:00:00,100,,true,Confidential,2026-08-10T08:00:00
T00432,PRJ015,Discovery: Recommendation API,"Discovery: Recommendation API for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Medium,Completed,E0003,E0009,20,19.2,2025-10-26,2025-11-07,2025-11-07T16:00:00,100,,false,Confidential,2026-08-18T09:00:00
T00433,PRJ015,Discovery: Evaluate candidate models,"Discovery: Evaluate candidate models for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Medium,Completed,E0107,E0009,24,24.9,2025-11-12,2025-11-26,2025-11-26T16:00:00,100,,false,Confidential,2026-08-27T17:00:00
T00434,PRJ015,Discovery: Run grounding tests,"Discovery: Run grounding tests for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Discovery,High,Completed,E0022,E0009,40,42.2,2025-11-29,2025-12-10,2025-12-10T16:00:00,100,,false,Confidential,2026-08-24T08:00:00
T00435,PRJ015,Design: Measure hallucination rate,"Design: Measure hallucination rate for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Design,Medium,Completed,E0107,E0009,20,23.2,2025-12-16,2025-12-31,2025-12-31T16:00:00,100,,false,Confidential,2026-08-05T10:00:00
T00436,PRJ015,Design: Document model limitations,"Design: Document model limitations for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Design,Medium,Completed,E0054,E0009,80,80.0,2026-01-02,2026-01-31,2026-01-31T16:00:00,100,,true,Confidential,2026-08-21T10:00:00
T00437,PRJ015,Design: Prepare research report,"Design: Prepare research report for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Design,High,Completed,E0136,E0009,80,73.3,2026-01-19,2026-02-16,2026-02-16T16:00:00,100,,true,Confidential,2026-08-05T17:00:00
T00438,PRJ015,Design: Prepare research baseline,"Design: Prepare research baseline for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Design,High,Completed,E0017,E0009,80,68.7,2026-02-05,2026-03-04,2026-03-04T16:00:00,100,,true,Confidential,2026-08-11T10:00:00
T00439,PRJ015,Design: Engineer model features,"Design: Engineer model features for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Design,High,Completed,E0087,E0009,8,7.7,2026-02-22,2026-03-05,2026-03-05T16:00:00,100,,false,Confidential,2026-08-17T15:00:00
T00440,PRJ015,Design: Create evaluation dataset,"Design: Create evaluation dataset for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Design,Medium,Completed,E0038,E0009,16,14.0,2026-03-11,2026-03-24,2026-03-24T16:00:00,100,,false,Confidential,2026-08-10T11:00:00
T00441,PRJ015,Build: Build retrieval pipeline,"Build: Build retrieval pipeline for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Build,Medium,Completed,E0038,E0009,48,52.1,2026-03-28,2026-04-18,2026-04-18T16:00:00,100,,true,Confidential,2026-08-25T11:00:00
T00442,PRJ015,Build: Evaluate candidate models,"Build: Evaluate candidate models for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Build,High,Completed,E0015,E0009,24,20.9,2026-04-14,2026-04-24,2026-04-24T16:00:00,100,,false,Confidential,2026-08-09T08:00:00
T00443,PRJ015,Build: Run grounding tests,"Build: Run grounding tests for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Build,Medium,In Progress,E0074,E0009,60,44.6,2026-05-01,2026-05-19,,70,,true,Confidential,2026-08-13T08:00:00
T00444,PRJ015,Build: Measure hallucination rate,"Build: Measure hallucination rate for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Build,High,In Progress,E0017,E0009,48,46.9,2026-05-18,2026-06-09,,80,,true,Confidential,2026-08-16T08:00:00
T00445,PRJ015,Build: Document model limitations,"Build: Document model limitations for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Build,High,In Progress,E0003,E0009,24,10.9,2026-06-04,2026-06-12,,50,,false,Confidential,2026-08-13T18:00:00
T00446,PRJ015,Build: Prepare research report,"Build: Prepare research report for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Build,High,In Progress,E0003,E0009,80,77.9,2026-06-21,2026-07-16,,80,,true,Confidential,2026-08-14T11:00:00
T00447,PRJ015,Test: Prepare research baseline,"Test: Prepare research baseline for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Test,High,In Progress,E0054,E0009,20,13.1,2026-07-08,2026-07-22,,70,,false,Confidential,2026-08-12T18:00:00
T00448,PRJ015,Test: Engineer model features,"Test: Engineer model features for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,Not Started,E0054,E0009,48,0,2026-07-25,2026-08-11,,0,,true,Confidential,2026-08-19T17:00:00
T00449,PRJ015,Test: Create evaluation dataset,"Test: Create evaluation dataset for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,Not Started,E0087,E0009,20,0,2026-08-11,2026-08-19,,0,,false,Confidential,2026-08-27T15:00:00
T00450,PRJ015,Test: Build retrieval pipeline,"Test: Build retrieval pipeline for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,Not Started,E0087,E0009,32,0,2026-08-28,2026-09-06,,0,,false,Confidential,2026-08-06T15:00:00
T00451,PRJ015,Test: Evaluate candidate models,"Test: Evaluate candidate models for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,Not Started,E0015,E0009,32,0,2026-09-14,2026-10-01,,0,,false,Confidential,2026-08-11T09:00:00
T00452,PRJ015,Test: Run grounding tests,"Test: Run grounding tests for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,Not Started,E0074,E0009,8,0,2026-10-01,2026-10-11,,0,,false,Confidential,2026-08-08T15:00:00
T00453,PRJ015,Deployment: Measure hallucination rate,"Deployment: Measure hallucination rate for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Deployment,High,Not Started,E0107,E0009,24,0,2026-10-18,2026-10-25,,0,,true,Confidential,2026-08-06T11:00:00
T00454,PRJ015,Deployment: Document model limitations,"Deployment: Document model limitations for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Medium,Not Started,E0074,E0009,24,0,2026-11-04,2026-11-17,,0,,true,Confidential,2026-08-03T08:00:00
T00455,PRJ015,Deployment: Prepare research report,"Deployment: Prepare research report for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Deployment,High,Not Started,E0136,E0009,8,0,2026-11-21,2026-11-30,,0,,true,Confidential,2026-08-21T13:00:00
T00456,PRJ015,Deployment: Prepare research baseline,"Deployment: Prepare research baseline for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Medium,Not Started,E0054,E0009,60,0,2026-12-08,2026-12-27,,0,,true,Confidential,2026-08-05T14:00:00
T00457,PRJ015,Deployment: Engineer model features,"Deployment: Engineer model features for Horizon Product Recommendations. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Medium,Not Started,E0003,E0009,24,0,2026-12-26,2027-01-09,,0,,true,Confidential,2026-08-03T14:00:00
T00458,PRJ016,Discovery: Supplier intake,"Discovery: Supplier intake for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Medium,Completed,E0034,E0006,80,94.2,2025-10-01,2025-10-26,2025-10-26T16:00:00,100,,true,Confidential,2026-08-27T10:00:00
T00459,PRJ016,Discovery: Purchase request,"Discovery: Purchase request for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Medium,Completed,E0171,E0006,40,40.6,2025-10-16,2025-11-01,2025-11-01T16:00:00,100,,false,Confidential,2026-08-28T14:00:00
T00460,PRJ016,Discovery: Threshold routing,"Discovery: Threshold routing for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Low,Completed,E0135,E0006,48,52.1,2025-11-01,2025-11-16,2025-11-16T16:00:00,100,,true,Confidential,2026-08-11T18:00:00
T00461,PRJ016,Discovery: Supplier scorecard,"Discovery: Supplier scorecard for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Discovery,High,Completed,E0200,E0006,12,10.8,2025-11-17,2025-11-29,2025-11-29T16:00:00,100,,false,Confidential,2026-08-07T14:00:00
T00462,PRJ016,Discovery: Test purchase approval flow,"Discovery: Test purchase approval flow for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Discovery,High,Completed,E0058,E0006,12,11.9,2025-12-03,2025-12-15,2025-12-15T16:00:00,100,,false,Confidential,2026-08-05T15:00:00
T00463,PRJ016,Discovery: Review cost allocation,"Discovery: Review cost allocation for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Medium,Completed,E0013,E0006,20,17.6,2025-12-19,2025-12-26,2025-12-26T16:00:00,100,,false,Confidential,2026-08-14T11:00:00
T00464,PRJ016,Design: Prepare finance sign-off,"Design: Prepare finance sign-off for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Design,Low,Completed,E0013,E0006,80,84.9,2026-01-04,2026-01-26,2026-01-26T16:00:00,100,,true,Confidential,2026-08-10T18:00:00
T00465,PRJ016,Design: Validate audit evidence,"Design: Validate audit evidence for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Design,Medium,Completed,E0034,E0006,60,73.3,2026-01-20,2026-02-07,2026-02-07T16:00:00,100,,true,Confidential,2026-08-15T15:00:00
T00466,PRJ016,Design: Document exception process,"Design: Document exception process for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Design,Critical,Completed,E0111,E0006,12,13.1,2026-02-05,2026-02-15,2026-02-15T16:00:00,100,,false,Confidential,2026-08-06T12:00:00
T00467,PRJ016,Design: Define approval thresholds,"Design: Define approval thresholds for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Design,Medium,Completed,E0032,E0006,24,29.6,2026-02-20,2026-02-27,2026-02-27T16:00:00,100,,false,Confidential,2026-08-14T11:00:00
T00468,PRJ016,Design: Validate expense policy,"Design: Validate expense policy for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Design,Medium,Completed,E0034,E0006,8,9.0,2026-03-08,2026-03-17,2026-03-17T16:00:00,100,,false,Confidential,2026-08-15T11:00:00
T00469,PRJ016,Build: Configure budget controls,"Build: Configure budget controls for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Build,High,Completed,E0135,E0006,16,14.9,2026-03-24,2026-04-06,2026-04-06T16:00:00,100,,false,Confidential,2026-08-10T10:00:00
T00470,PRJ016,Build: Reconcile financial records,"Build: Reconcile financial records for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Build,Critical,Completed,E0111,E0006,40,38.4,2026-04-09,2026-04-21,2026-04-21T16:00:00,100,,false,Confidential,2026-08-16T16:00:00
T00471,PRJ016,Build: Test purchase approval flow,"Build: Test purchase approval flow for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Build,Critical,Completed,E0135,E0006,16,19.9,2026-04-25,2026-05-09,2026-05-09T16:00:00,100,,false,Confidential,2026-08-03T08:00:00
T00472,PRJ016,Build: Review cost allocation,"Build: Review cost allocation for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Build,Medium,Completed,E0200,E0006,80,94.6,2026-05-11,2026-06-04,2026-06-04T16:00:00,100,,true,Confidential,2026-08-09T11:00:00
T00473,PRJ016,Build: Prepare finance sign-off,"Build: Prepare finance sign-off for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Build,High,Completed,E0111,E0006,16,18.7,2026-05-27,2026-06-06,2026-06-06T16:00:00,100,,false,Confidential,2026-08-13T08:00:00
T00474,PRJ016,Build: Validate audit evidence,"Build: Validate audit evidence for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Build,Critical,Completed,E0171,E0006,80,92.7,2026-06-12,2026-07-04,2026-07-04T16:00:00,100,,true,Confidential,2026-08-22T16:00:00
T00475,PRJ016,Test: Document exception process,"Test: Document exception process for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,Completed,E0135,E0006,60,74.5,2026-06-28,2026-07-16,2026-07-16T16:00:00,100,,true,Confidential,2026-08-07T12:00:00
T00476,PRJ016,Test: Define approval thresholds,"Test: Define approval thresholds for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Test,Medium,Completed,E0171,E0006,48,41.5,2026-07-13,2026-07-27,2026-07-27T16:00:00,100,,true,Confidential,2026-08-26T08:00:00
T00477,PRJ016,Test: Validate expense policy,"Test: Validate expense policy for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Test,High,Completed,E0183,E0006,8,9.6,2026-07-29,2026-08-03,2026-08-03T16:00:00,100,,false,Confidential,2026-08-27T10:00:00
T00478,PRJ016,Test: Configure budget controls,"Test: Configure budget controls for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Test,High,In Progress,E0062,E0006,48,31.4,2026-08-14,2026-08-28,,60,,true,Confidential,2026-08-08T12:00:00
T00479,PRJ016,Test: Reconcile financial records,"Test: Reconcile financial records for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Test,High,In Progress,E0183,E0006,48,50.8,2026-08-30,2026-09-12,,90,,true,Confidential,2026-08-17T13:00:00
T00480,PRJ016,Deployment: Test purchase approval flow,"Deployment: Test purchase approval flow for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Medium,In Progress,E0058,E0006,32,8.7,2026-09-15,2026-10-02,,25,,true,Confidential,2026-08-22T14:00:00
T00481,PRJ016,Deployment: Review cost allocation,"Deployment: Review cost allocation for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Deployment,High,In Progress,E0135,E0006,24,10.9,2026-10-01,2026-10-14,,40,,true,Confidential,2026-08-11T12:00:00
T00482,PRJ016,Deployment: Prepare finance sign-off,"Deployment: Prepare finance sign-off for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Deployment,Critical,Not Started,E0113,E0006,12,0,2026-10-17,2026-10-27,,0,,true,Confidential,2026-08-15T14:00:00
T00483,PRJ016,Deployment: Validate audit evidence,"Deployment: Validate audit evidence for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Deployment,High,Not Started,E0095,E0006,60,0,2026-11-02,2026-11-20,,0,,true,Confidential,2026-08-10T14:00:00
T00484,PRJ016,Deployment: Document exception process,"Deployment: Document exception process for Keystone Procurement Workflow. Deliverable must meet documented security, quality, and audit requirements.",Deployment,High,Not Started,E0183,E0006,20,0,2026-11-18,2026-11-24,,0,,true,Confidential,2026-08-08T16:00:00
T00485,PRJ017,Discovery: Audience segmentation,"Discovery: Audience segmentation for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Low,Completed,E0168,E0011,24,28.6,2025-10-21,2025-11-03,2025-11-03T16:00:00,100,,false,Internal,2026-08-27T16:00:00
T00486,PRJ017,Discovery: Campaign scheduler,"Discovery: Campaign scheduler for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Discovery,High,Completed,E0078,E0011,40,41.3,2025-11-02,2025-11-19,2025-11-19T16:00:00,100,,false,Internal,2026-08-23T16:00:00
T00487,PRJ017,Discovery: Consent controls,"Discovery: Consent controls for Mosaic Marketing Automation. Deliverable must meet documented security, quality, and audit requirements.",Discovery,Medium,Completed,E0168,E0011,12,11.4,2025-11-14,2025-11-19,2025-11-19T16:00:00,100,,false,Internal,2026-08-07T10:00:00
