"metric_id","program_id","metric_date","eval_runs_total","items_total","pass_rate","review_rate","regression_rate","judge_human_disagreement_rate","hallucination_rate"
"1328","589","2025-06-20","39","900","0.5589","0.1826","0.0152","0.0525","0.006"
"1329","570","2025-12-30","12","280","0.9496","0.2751","0.2375","0.0649","0.0051"
"1330","430","2025-09-12","36","1081","0.5588","0.0367","0.0617","0.005","0.1777"
"1331","132","2025-02-20","21","1060","0.9462","0.314","0.0139","0.0925","0.1155"
"1332","505","2025-08-13","2","35","0.8125","0.1628","0.2544","0.1273","0.0267"
"1333","57","2025-05-16","14","911","0.8774","0.292","0.0701","0.079","0.0565"
"1334","234","2025-12-27","4","599","0.8716","0.0255","0.0073","0.1074","0.1135"
"1335","586","2025-03-21","32","223","0.8139","0.2395","0.2361","0.1368","0.129"
"1336","315","2025-08-04","29","946","0.9609","0.2976","0.174","0.0268","0.101"
"1337","194","2025-10-08","3","963","0.5297","0.0329","0.0289","0.0098","0.0972"
"1338","432","2025-04-06","22","948","0.8876","0.0278","0.0082","0.0812","0.1376"
"1339","165","2025-10-08","9","103","0.8094","0.0792","0.0356","0.2152","0.0026"
"1340","234","2025-06-02","11","909","0.6933","0.0549","0.1181","0.0583","0.0442"
"1341","281","2025-01-23","13","624","0.9427","0.2028","0.1296","0.1779","0.0364"
"1342","81","2025-12-02","5","1112","0.957","0.1726","0.1865","0.0278","0.0709"
"1343","586","2025-08-29","20","539","0.8511","0.3675","0.2398","0.0353","0.1125"
"1344","451","2025-01-05","20","853","0.9732","0.3749","0.1169","0.1664","0.1282"
"1345","527","2025-02-11","3","357","0.6516","0.2306","0.121","0.0358","0.079"
"1346","313","2025-09-30","18","1128","0.4688","0.0271","0.0884","0.2151","0.0715"
"1347","526","2025-09-11","15","833","0.478","0.4353","0.173","0.1881","0.0436"
"1348","455","2025-02-01","6","463","0.9486","0.1385","0.2066","0.0047","0.128"
"1349","179","2025-08-21","28","1007","0.5196","0.2728","0.1221","0.0035","0.0799"
"1350","363","2025-01-02","40","506","0.7219","0.1506","0.0135","0.1055","0.0977"
"1351","162","2025-07-07","14","43","0.939","0.3061","0.0857","0.122","0.0363"
"1352","348","2025-03-11","15","358","0.598","0.2467","0.1261","0.0544","0.1309"
"1353","205","2025-12-09","30","121","0.6124","0.0136","0.0623","0.1017","0.1587"
"1354","449","2025-08-20","9","522","0.782","0.3259","0.0518","0.1465","0.1625"
"1355","320","2025-09-01","22","811","0.7014","0.446","0.273","0.0282","0.1169"
"1356","16","2025-10-19","7","760","0.7988","0.2575","0.0994","0.1002","0.0705"
"1357","232","2025-07-28","36","1184","0.8585","0.4229","0.0301","0.0438","0.0649"
"1358","285","2025-07-20","12","918","0.6061","0.2801","0.1762","0.1005","0.0084"
"1359","598","2025-11-01","10","68","0.8017","0.3612","0.2612","0.0978","0.0571"
"1360","247","2025-06-21","36","353","0.4818","0.3979","0.0225","0.204","0.1219"
"1361","615","2025-09-07","36","24","0.7556","0.2064","0.1217","0.0081","0.1271"
"1362","5","2025-01-20","27","1090","0.7114","0.4078","0.1464","0.0764","0.093"
"1363","11","2025-12-10","23","805","0.5533","0.1937","0.0432","0.0895","0.0311"
"1364","490","2025-05-09","11","906","0.7203","0.3937","0.1643","0.0388","0.1588"
"1365","340","2025-10-06","20","619","0.9796","0.2009","0.106","0.144","0.1636"
"1366","497","2025-03-31","18","524","0.8342","0.4257","0.0944","0.1937","0.1007"
"1367","380","2025-12-10","28","1094","0.6941","0.3563","0.1743","0.0652","0.0874"
"1368","382","2025-07-25","1","673","0.6574","0.2252","0.0704","0.1248","0.0057"
"1369","559","2025-07-11","10","1030","0.95","0.1964","0.1531","0.0902","0.0031"
"1370","528","2025-08-19","37","571","0.5391","0.1112","0.1764","0.1848","0.1611"
"1371","262","2025-08-11","12","817","0.8555","0.156","0.1091","0.1742","0.1009"
"1372","428","2025-08-15","8","57","0.5946","0.3066","0.0755","0.0862","0.0818"
"1373","533","2025-08-19","38","430","0.8869","0.2754","0.1602","0.0377","0.1304"
"1374","80","2025-02-05","20","62","0.5178","0.0456","0.255","0.2036","0.138"
"1375","606","2025-06-20","32","211","0.5111","0.0109","0.0654","0.0928","0.1061"
"1376","605","2025-09-08","35","769","0.7749","0.3498","0.2234","0.0392","0.0122"
"1377","148","2025-01-03","32","915","0.7416","0.2305","0.2116","0.1653","0.0774"
"1378","427","2025-10-30","23","551","0.7777","0.3101","0.0098","0.1303","0.109"
"1379","390","2025-11-29","11","949","0.6542","0.1769","0.0236","0.0387","0.0538"
"1380","262","2025-07-16","39","839","0.5849","0.4481","0.0501","0.1419","0.0599"
"1381","303","2025-06-20","15","969","0.4539","0.2886","0.1666","0.1496","0.0657"
"1382","267","2025-01-27","12","384","0.8846","0.1136","0.1115","0.0216","0.0015"
"1383","571","2025-01-19","28","191","0.4961","0.3783","0.0106","0.1132","0.0788"
"1384","154","2025-07-31","1","355","0.6188","0.3305","0.2238","0.1221","0.0997"
"1385","19","2025-09-01","39","859","0.5008","0.3131","0.0166","0.0923","0.0563"
"1386","258","2025-04-11","5","1152","0.9696","0.0436","0.0307","0.1301","0.0772"
"1387","160","2025-12-06","30","409","0.8832","0.2093","0.021","0.0031","0.0632"
"1388","510","2025-09-08","21","1156","0.5848","0.0546","0.1035","0.0389","0.0301"
"1389","224","2025-02-19","26","1067","0.8548","0.4184","0.0219","0.146","0.0382"
"1390","205","2025-11-01","15","1196","0.4667","0.2715","0.2642","0.0587","0.1425"
"1391","410","2025-12-04","4","270","0.8863","0.3146","0.1267","0.0902","0.1457"
"1392","347","2025-10-08","4","884","0.843","0.4362","0.0506","0.186","0.16"
"1393","173","2025-11-10","5","612","0.7818","0.2564","0.0766","0.1471","0.1285"
"1394","327","2025-07-02","30","458","0.8496","0.3899","0.125","0.1077","0.0333"
"1395","407","2025-09-19","5","231","0.5154","0.3609","0.1966","0.1024","0.098"
"1396","374","2025-09-27","9","374","0.7896","0.2348","0.0021","0.2168","0.0832"
"1397","501","2025-02-22","39","594","0.842","0.1457","0.059","0.172","0.1581"
"1398","620","2025-07-22","10","809","0.4891","0.3221","0.1949","0.14","0.0337"
"1399","167","2025-04-30","29","296","0.9491","0.2516","0.1797","0.0036","0.0574"
"1400","297","2025-08-15","36","1039","0.4531","0.0164","0.0153","0.0573","0.0248"
"1401","202","2025-12-13","7","600","0.81","0.1255","0.0531","0.0332","0.0601"
"1402","297","2025-08-02","35","749","0.9193","0.4238","0.1631","0.2035","0.0296"
"1403","428","2025-04-19","17","822","0.6887","0.0767","0.0344","0.0829","0.096"
"1404","352","2025-08-01","18","811","0.5004","0.4213","0.1033","0.0679","0.0494"
"1405","58","2025-01-20","14","419","0.9772","0.2689","0.2131","0.1955","0.1348"
"1406","97","2025-11-06","18","1171","0.7228","0.2383","0.1728","0.0416","0.0509"
"1407","412","2025-05-11","26","988","0.7202","0.3274","0.1939","0.2111","0.1265"
"1408","466","2025-03-13","28","117","0.7873","0.1127","0.0892","0.0696","0.0489"
"1409","386","2025-08-09","31","426","0.5603","0.2921","0.0997","0.1436","0.1785"
"1410","329","2025-11-18","31","911","0.6827","0.107","0.0017","0.0869","0.0355"
"1411","562","2025-09-05","27","106","0.6275","0.0995","0.1124","0.0925","0.0757"
"1412","507","2025-03-03","21","369","0.7212","0.0513","0.2066","0.0472","0.0435"
"1413","577","2025-07-12","15","464","0.5682","0.2037","0.2451","0.0897","0.1208"
"1414","502","2025-07-07","35","561","0.7948","0.3774","0.1331","0.1572","0.118"
"1415","524","2025-09-30","12","1154","0.8371","0.043","0.2624","0.0557","0.0634"
"1416","17","2025-11-14","29","492","0.56","0.2106","0.0889","0.0063","0.0989"
"1417","238","2025-05-08","21","738","0.8429","0.3313","0.0724","0.0559","0.1242"
"1418","125","2025-01-26","28","492","0.7549","0.1136","0.0279","0.1693","0.1428"
"1419","624","2025-05-19","20","938","0.6573","0.2681","0.2773","0.0089","0.1354"
"1420","164","2025-01-20","16","23","0.5918","0.263","0.1094","0.1151","0.1475"
"1421","217","2025-09-03","27","84","0.6199","0.1996","0.1204","0.0911","0.1054"
"1422","230","2025-07-13","32","541","0.4978","0.3022","0.2332","0.1549","0.0252"
"1423","587","2025-10-12","12","845","0.8098","0.1579","0.1692","0.0589","0.0147"
"1424","514","2025-10-14","21","417","0.7599","0.4347","0.2311","0.1994","0.1773"
"1425","237","2025-01-20","15","818","0.7702","0.2273","0.0411","0.0458","0.0278"
"1426","364","2025-10-19","1","777","0.5848","0.0224","0.1558","0.0996","0.1656"
"1427","372","2025-07-25","2","68","0.9108","0.4203","0.2077","0.1599","0.0598"
"1428","73","2025-10-10","40","499","0.9567","0.4362","0.1963","0.0627","0.1777"
"1429","278","2025-01-23","34","1124","0.9534","0.0297","0.0828","0.0272","0.0464"
"1430","12","2025-06-28","24","314","0.8231","0.43","0.1463","0.1788","0.0762"
"1431","460","2025-03-03","10","338","0.8015","0.0635","0.1348","0.0698","0.0321"
"1432","239","2025-12-08","5","1026","0.5613","0.2094","0.0334","0.1919","0.144"
"1433","257","2025-12-14","23","280","0.4737","0.1387","0.2209","0.1437","0.0984"
"1434","168","2025-07-03","11","74","0.7411","0.2312","0.0734","0.1284","0.1184"
"1435","395","2025-07-27","15","945","0.5489","0.2933","0.1651","0.0754","0.0987"
"1436","615","2025-10-23","3","191","0.9477","0.4065","0.1281","0.2021","0.1234"
"1437","476","2025-05-05","23","899","0.7461","0.0169","0.1062","0.0461","0.0661"
"1438","7","2025-12-11","39","857","0.7329","0.0805","0.0059","0.126","0.1588"
"1439","413","2025-02-20","8","1132","0.7681","0.0886","0.0756","0.1102","0.1583"
"1440","142","2025-06-04","18","67","0.4538","0.2663","0.0403","0.1056","0.0148"
"1441","294","2025-05-18","29","1044","0.6534","0.3311","0.0406","0.1222","0.0119"
"1442","274","2025-03-17","22","376","0.9716","0.3372","0.1606","0.0364","0.1681"
"1443","529","2025-10-30","12","860","0.6247","0.2963","0.0355","0.1756","0.1575"
"1444","530","2025-10-25","10","967","0.4748","0.2753","0.2558","0.0242","0.1788"
"1445","108","2025-12-12","40","453","0.9541","0.3842","0.0285","0.0335","0.1032"
"1446","262","2025-01-05","23","155","0.7782","0.1768","0.1871","0.2118","0.1405"
"1447","310","2025-05-13","2","594","0.7951","0.0491","0.0085","0.0411","0.0702"
"1448","341","2025-12-01","5","450","0.7445","0.2656","0.0658","0.1281","0.0189"
"1449","175","2025-03-21","14","116","0.8582","0.3983","0.1772","0.1592","0.0101"
"1450","144","2025-12-26","24","265","0.5142","0.4413","0.0926","0.0531","0.1638"
"1451","512","2025-11-24","16","753","0.639","0.0568","0.0098","0.1388","0.1426"
"1452","224","2025-10-29","25","25","0.8073","0.0828","0.1183","0.2041","0.102"
"1453","33","2025-10-07","9","729","0.8669","0.0866","0.0087","0.1171","0.1154"
"1454","304","2025-04-04","14","611","0.7489","0.4303","0.1855","0.2125","0.1675"
"1455","49","2025-12-31","39","436","0.6346","0.3697","0.0132","0.1511","0.0837"
"1456","527","2025-11-19","11","309","0.7591","0.2549","0.2314","0.0713","0.112"
"1457","140","2025-07-06","7","810","0.8005","0.1262","0.1825","0.1132","0.1136"
"1458","546","2025-09-01","11","539","0.6521","0.1308","0.2335","0.1216","0.1719"
"1459","78","2025-02-17","18","684","0.7062","0.3683","0.0883","0.138","0.0627"
"1460","86","2025-02-22","25","173","0.5753","0.3486","0.2335","0.0221","0.1416"
"1461","394","2025-11-04","11","182","0.8732","0.2866","0.114","0.0207","0.1799"
"1462","501","2025-10-19","8","911","0.5905","0.175","0.1495","0.1865","0.1148"
"1463","221","2025-08-30","32","574","0.6447","0.1953","0.2522","0.209","0.119"
"1464","42","2025-10-23","2","532","0.6555","0.0357","0.0308","0.0397","0.0438"
"1465","604","2025-11-05","9","204","0.5578","0.4417","0.2334","0.0943","0.0923"
"1466","209","2025-11-01","12","331","0.6105","0.2046","0.0709","0.1095","0.1446"
"1467","111","2025-11-28","18","433","0.9247","0.3911","0.0998","0.0264","0.0033"
"1468","62","2025-04-16","15","838","0.5115","0.2402","0.0687","0.0371","0.158"
"1469","183","2025-08-02","19","95","0.6138","0.2916","0.2597","0.0412","0.1501"
"1470","303","2025-02-28","40","63","0.9015","0.0599","0.2566","0.0991","0.0061"
"1471","325","2025-08-28","26","633","0.9707","0.0192","0.2349","0.0314","0.1665"
"1472","129","2025-07-31","21","735","0.9808","0.3278","0.1712","0.0341","0.0638"
"1473","45","2025-11-12","24","1002","0.831","0.1498","0.2751","0.0249","0.1444"
"1474","125","2025-01-26","13","53","0.5062","0.1891","0.2629","0.0352","0.04"
"1475","32","2025-04-28","27","133","0.5114","0.2088","0.2758","0.0123","0.1075"
"1476","67","2025-05-24","7","257","0.9509","0.3847","0.1894","0.118","0.0828"
"1477","388","2025-08-09","19","439","0.8857","0.4387","0.2237","0.0658","0.0713"
"1478","445","2025-07-17","27","1172","0.748","0.1623","0.1812","0.0441","0.0278"
"1479","258","2025-05-09","29","165","0.9045","0.3183","0.1492","0.1914","0.0551"
"1480","571","2025-12-24","5","275","0.5986","0.1727","0.0352","0.0237","0.1171"
"1481","258","2025-07-25","15","1098","0.6171","0.3641","0.1916","0.1434","0.1469"
"1482","591","2025-04-08","1","316","0.5532","0.0693","0.0388","0.1549","0.1156"
"1483","575","2025-01-05","5","560","0.7562","0.3066","0.1634","0.1609","0.1086"
"1484","69","2025-04-23","10","610","0.6389","0.3081","0.2696","0.2025","0.1188"
"1485","319","2025-09-25","36","431","0.8683","0.4016","0.172","0.0001","0.0546"
"1486","252","2025-03-12","28","665","0.578","0.3556","0.1487","0.0929","0.0372"
"1487","55","2025-07-31","26","1044","0.8377","0.2511","0.0788","0.0867","0.09"
"1488","7","2025-10-31","2","410","0.7437","0.2644","0.1945","0.0478","0.1236"
"1489","424","2025-08-27","24","341","0.9722","0.1646","0.21","0.0764","0.0177"
"1490","116","2025-09-16","14","1197","0.9856","0.0307","0.2267","0.0897","0.0953"
"1491","329","2025-06-15","33","213","0.7514","0.0217","0.2617","0.1654","0.1333"
"1492","249","2025-08-23","16","582","0.509","0.4418","0.149","0.0383","0.0054"
"1493","263","2025-01-18","22","175","0.5229","0.3935","0.193","0.0923","0.0994"
"1494","464","2025-01-17","13","838","0.7061","0.3899","0.1904","0.1701","0.1114"
"1495","247","2025-07-24","33","1163","0.9614","0.1545","0.0008","0.1936","0.1576"
"1496","36","2025-03-24","13","1118","0.8406","0.3367","0.2394","0.0894","0.1492"
"1497","230","2025-06-13","20","754","0.6532","0.2953","0.053","0.0501","0.004"
"1498","343","2025-05-23","11","197","0.8388","0.4486","0.0083","0.1308","0.141"
"1499","203","2025-02-18","34","847","0.7612","0.2914","0.1303","0.1754","0.0399"
"1500","180","2025-01-10","5","412","0.8372","0.2763","0.0791","0.1593","0.0443"
"1501","312","2025-04-25","18","573","0.4863","0.3804","0.0725","0.0335","0.0566"
"1502","178","2025-03-13","8","642","0.4829","0.2034","0.221","0.1439","0.1517"
"1503","275","2025-04-05","3","60","0.7876","0.4424","0.1504","0.2008","0.0162"
"1504","157","2025-10-22","14","769","0.6958","0.2069","0.0664","0.069","0.045"
"1505","47","2025-08-22","32","1034","0.557","0.4155","0.2261","0.0017","0.0069"
"1506","323","2025-04-12","37","404","0.5959","0.2459","0.0983","0.0886","0.1307"
"1507","398","2025-07-07","40","1108","0.7818","0.3257","0.1166","0.1095","0.1233"
"1508","6","2025-02-24","37","919","0.8659","0.2614","0.0281","0.1993","0.0658"
"1509","451","2025-02-15","8","892","0.8088","0.174","0.0809","0.2107","0.1797"
"1510","373","2025-01-17","12","1073","0.6423","0.3592","0.0786","0.0633","0.0998"
"1511","409","2025-03-07","24","1005","0.5893","0.0494","0.0762","0.1994","0.0651"
"1512","4","2025-12-02","31","423","0.6073","0.0322","0.0703","0.1264","0.0272"
"1513","26","2025-09-02","30","999","0.5748","0.206","0.1154","0.1734","0.1442"
"1514","236","2025-07-29","28","894","0.7398","0.4363","0.0019","0.0347","0.1031"
"1515","378","2025-09-28","22","58","0.6612","0.0735","0.162","0.0211","0.0298"
"1516","536","2025-12-09","16","592","0.4768","0.0613","0.2298","0.1796","0.1567"
"1517","182","2025-04-11","15","662","0.6223","0.0293","0.1979","0.1584","0.0836"
"1518","37","2025-02-22","38","838","0.5723","0.0721","0.1796","0.1704","0.0632"
"1519","407","2025-04-29","33","1048","0.4573","0.255","0.0861","0.1648","0.0641"
"1520","88","2025-04-09","29","1126","0.5787","0.1435","0.1983","0.1653","0.1532"
"1521","526","2025-01-18","19","65","0.5906","0.2585","0.1689","0.1425","0.1566"
"1522","255","2025-03-03","15","900","0.9255","0.1897","0.0491","0.0969","0.0381"
"1523","610","2025-05-03","20","1101","0.7605","0.3692","0.0213","0.0595","0.1471"
"1524","538","2025-10-23","39","977","0.7379","0.3374","0.1906","0.197","0.1789"
"1525","184","2025-12-01","30","114","0.7225","0.1153","0.1625","0.0662","0.135"
"1526","9","2025-01-10","26","568","0.9471","0.4099","0.0667","0.0728","0.0225"
"1527","457","2025-10-29","22","549","0.9057","0.108","0.1556","0.0959","0.0407"
"1528","588","2025-02-25","3","488","0.6679","0.1313","0.1613","0.1409","0.0459"
"1529","7","2025-11-11","10","155","0.65","0.18","0.1289","0.2163","0.0888"
"1530","169","2025-04-19","19","633","0.6206","0.1579","0.0977","0.157","0.1437"
"1531","343","2025-09-22","33","1136","0.6998","0.3065","0.0054","0.1432","0.1361"
"1532","133","2025-01-22","8","78","0.6295","0.2779","0.0705","0.2048","0.1531"
"1533","219","2025-03-18","15","277","0.9914","0.2341","0.1674","0.1389","0.1529"
"1534","35","2025-10-25","36","57","0.514","0.0808","0.1229","0.1461","0.0365"
"1535","355","2025-03-03","24","484","0.5252","0.1492","0.1525","0.2077","0.0869"
"1536","215","2025-07-15","16","1123","0.9206","0.0506","0.2534","0.1503","0.0976"
"1537","70","2025-05-23","40","431","0.5166","0.1819","0.1454","0.1469","0.0358"
"1538","5","2025-02-02","26","523","0.4969","0.1591","0.279","0.1873","0.1314"
"1539","583","2025-08-20","31","673","0.6729","0.3455","0.1766","0.1369","0.1093"
"1540","496","2025-05-08","10","1030","0.5712","0.3519","0.1008","0.1723","0.1437"
"1541","81","2025-01-05","6","1123","0.6008","0.1401","0.146","0.1109","0.12"
"1542","422","2025-09-21","1","950","0.6381","0.1667","0.1953","0.2197","0.1117"
"1543","564","2025-01-23","11","248","0.6424","0.4468","0.0637","0.0625","0.1779"
"1544","363","2025-07-12","2","1199","0.5079","0.0404","0.0965","0.1384","0.1377"
"1545","240","2025-03-02","16","551","0.9298","0.0171","0.0014","0.0736","0.0386"
"1546","207","2025-03-28","25","1199","0.5618","0.2974","0.1258","0.1721","0.1382"
"1547","11","2025-11-08","30","1104","0.6801","0.017","0.1839","0.0288","0.1673"
"1548","43","2025-02-19","25","552","0.675","0.0835","0.2254","0.0552","0.0686"
"1549","166","2025-07-25","31","1055","0.8004","0.2838","0.2629","0.0725","0.0377"
"1550","37","2025-11-20","20","273","0.6764","0.0652","0.1251","0.2093","0.0315"
"1551","278","2025-07-07","29","643","0.8284","0.0388","0.1304","0.0494","0.1078"
"1552","334","2025-06-07","38","792","0.8537","0.4385","0.1614","0.1913","0.0861"
"1553","605","2025-04-15","21","762","0.7027","0.0589","0.1054","0.1404","0.0191"
"1554","188","2025-12-01","10","365","0.5894","0.3982","0.1152","0.1386","0.0682"
"1555","395","2025-05-09","3","1078","0.6759","0.1897","0.2619","0.0597","0.0183"
"1556","308","2025-08-02","19","401","0.8244","0.3762","0.2461","0.0777","0.0241"
"1557","343","2025-06-04","13","748","0.8413","0.1545","0.2657","0.1568","0.1642"
"1558","606","2025-03-17","24","718","0.5169","0.1149","0.0698","0.0811","0.0513"
"1559","485","2025-10-31","1","1186","0.7797","0.4378","0.0749","0.1278","0.1019"
"1560","71","2025-08-16","39","163","0.541","0.2506","0.2001","0.0861","0.0269"
"1561","244","2025-01-27","22","1015","0.9675","0.0857","0.0864","0.1786","0.1699"
"1562","128","2025-11-17","12","367","0.8314","0.3158","0.1683","0.2086","0.108"
"1563","461","2025-01-26","6","478","0.5414","0.3961","0.258","0.0011","0.0678"
"1564","364","2025-08-20","29","1065","0.6422","0.3988","0.1447","0.1961","0.1041"
"1565","149","2025-11-23","13","980","0.607","0.1139","0.2549","0.0269","0.1526"
"1566","253","2025-07-28","8","1065","0.8057","0.3522","0.2231","0.1834","0.1349"
"1567","236","2025-01-31","24","196","0.5849","0.321","0.08","0.0675","0.0763"
"1568","379","2025-09-27","19","166","0.7935","0.3004","0.0166","0.0763","0.116"
"1569","428","2025-04-26","15","1025","0.4573","0.1623","0.0095","0.1895","0.082"
"1570","31","2025-09-16","22","312","0.4928","0.0427","0.2719","0.11","0.1552"
"1571","14","2025-03-16","34","720","0.9858","0.2855","0.0048","0.0849","0.0932"
"1572","561","2025-06-30","23","918","0.7814","0.0398","0.1333","0.0893","0.008"
"1573","248","2025-08-15","30","751","0.8762","0.2286","0.0941","0.1415","0.1589"
"1574","467","2025-12-10","2","1064","0.9531","0.2779","0.0088","0.199","0.1686"
"1575","438","2025-06-24","12","775","0.707","0.2565","0.0225","0.0798","0.1201"
"1576","311","2025-05-19","39","609","0.8968","0.2811","0.2392","0.0761","0.1559"
"1577","420","2025-07-14","34","911","0.6119","0.1806","0.2655","0.0866","0.036"
"1578","344","2025-07-12","5","454","0.5415","0.4272","0.0478","0.0059","0.1523"
"1579","585","2025-02-27","6","838","0.5265","0.3136","0.0447","0.0784","0.1169"
"1580","498","2025-01-19","38","435","0.7435","0.4231","0.2032","0.1364","0.1788"
"1581","616","2025-12-30","34","995","0.4657","0.2063","0.0108","0.0094","0.0649"
"1582","217","2025-02-06","10","728","0.8151","0.3059","0.096","0.187","0.1367"
"1583","263","2025-06-10","16","894","0.9732","0.1801","0.0592","0.0454","0.0953"
"1584","120","2025-10-03","2","716","0.6454","0.0513","0.0457","0.0129","0.0408"
"1585","377","2025-10-12","22","436","0.496","0.2147","0.2399","0.0481","0.1575"
"1586","139","2025-11-28","4","120","0.9473","0.2502","0.0158","0.0951","0.1484"
"1587","615","2025-09-01","34","83","0.8336","0.1805","0.0527","0.0361","0.0977"
"1588","111","2025-11-11","14","73","0.8508","0.2089","0.03","0.206","0.0218"
"1589","275","2025-11-11","7","366","0.6396","0.2194","0.0732","0.1208","0.1781"
"1590","454","2025-09-03","4","1110","0.9762","0.0786","0.0587","0.0248","0.1719"
"1591","36","2025-10-15","9","774","0.8126","0.3467","0.2106","0.0638","0.0448"
"1592","306","2025-12-08","19","970","0.6061","0.2169","0.2524","0.1859","0.0049"
"1593","58","2025-02-15","35","183","0.7893","0.1259","0.2605","0.1943","0.1662"
"1594","329","2025-03-03","2","273","0.7369","0.1352","0.0177","0.1674","0.1297"
"1595","470","2025-11-25","25","381","0.5442","0.0193","0.0231","0.132","0.0703"
"1596","396","2025-06-17","29","412","0.8989","0.0926","0.1198","0.081","0.1725"
"1597","82","2025-03-07","3","1056","0.8964","0.1924","0.246","0.1263","0.1038"
"1598","434","2025-09-18","1","1001","0.8372","0.013","0.1758","0.0453","0.0945"
"1599","527","2025-12-20","21","140","0.4844","0.164","0.1199","0.0559","0.1452"
"1600","105","2025-12-13","21","704","0.7105","0.2558","0.1049","0.0193","0.1264"
"1601","609","2025-10-08","5","252","0.8902","0.3035","0.0925","0.1883","0.0554"
"1602","92","2025-12-23","12","1185","0.9831","0.2244","0.0435","0.1419","0.0656"
"1603","332","2025-01-31","40","1054","0.9637","0.0964","0.1329","0.1243","0.1251"
"1604","198","2025-07-03","16","624","0.63","0.209","0.2603","0.2192","0.0394"
"1605","40","2025-10-01","12","543","0.654","0.1393","0.2616","0.2044","0.1316"
"1606","117","2025-08-28","35","307","0.8091","0.0852","0.2754","0.1562","0.0065"
"1607","255","2025-01-15","17","368","0.723","0.0651","0.1681","0.1031","0.0161"
"1608","234","2025-05-13","32","332","0.7027","0.3987","0.0302","0.1857","0.0958"
"1609","507","2025-11-25","5","651","0.6129","0.4274","0.0193","0.1018","0.0439"
"1610","286","2025-05-01","23","850","0.7537","0.111","0.0551","0.1062","0.1278"
"1611","208","2025-09-22","29","109","0.9664","0.3035","0.1868","0.1275","0.1732"
"1612","295","2025-10-06","2","835","0.6713","0.058","0.2548","0.0789","0.1577"
"1613","330","2025-11-25","4","196","0.4532","0.2668","0.0197","0.1113","0.0325"
"1614","506","2025-11-21","7","545","0.8853","0.1647","0.1293","0.0257","0.0287"
"1615","527","2025-04-16","16","1071","0.5987","0.1217","0.1715","0.184","0.0907"
"1616","92","2025-10-20","26","538","0.672","0.4196","0.2096","0.1381","0.1345"
"1617","117","2025-06-22","21","403","0.6134","0.0751","0.17","0.1417","0.0741"
"1618","502","2025-05-16","5","542","0.6287","0.0802","0.1614","0.0964","0.169"
"1619","370","2025-12-03","15","527","0.919","0.2219","0.1866","0.2197","0.0447"
"1620","532","2025-09-27","6","984","0.8322","0.2651","0.0079","0.1019","0.0752"
"1621","422","2025-06-23","14","416","0.5881","0.0538","0.0471","0.1046","0.0986"
"1622","601","2025-03-06","14","184","0.5167","0.0504","0.1204","0.1459","0.1093"
"1623","523","2025-07-29","27","120","0.8375","0.138","0.2621","0.0772","0.1563"
"1624","330","2025-05-13","19","884","0.7684","0.2346","0.0946","0.204","0.1623"
"1625","88","2025-01-26","15","428","0.9021","0.1571","0.2003","0.207","0.1568"
"1626","550","2025-10-21","8","807","0.9886","0.0832","0.1622","0.0595","0.0855"
"1627","417","2025-01-16","27","1195","0.7028","0.0675","0.071","0.0531","0.1633"
"1628","439","2025-06-19","11","94","0.6515","0.3158","0.1912","0.1246","0.1631"
"1629","185","2025-03-02","5","414","0.7253","0.1748","0.102","0.0701","0.1217"
"1630","49","2025-03-06","9","641","0.8077","0.3233","0.2459","0.0264","0.0685"
"1631","554","2025-02-25","10","41","0.9944","0.2924","0.1118","0.0568","0.0113"
"1632","378","2025-02-15","19","503","0.5095","0.0157","0.2517","0.0527","0.001"
"1633","199","2025-12-23","31","1152","0.6178","0.2691","0.1059","0.1088","0.084"
"1634","544","2025-10-22","2","399","0.4978","0.279","0.2193","0.198","0.0014"
"1635","582","2025-11-01","33","665","0.9549","0.3178","0.1751","0.1036","0.0242"
"1636","275","2025-02-07","18","501","0.5607","0.2086","0.1811","0.1591","0.0858"
"1637","378","2025-02-12","1","522","0.8149","0.4144","0.174","0.0034","0.1374"
"1638","463","2025-11-01","1","287","0.9864","0.0812","0.1749","0.1202","0.1284"
"1639","168","2025-08-04","24","189","0.7074","0.358","0.1592","0.0517","0.1605"
"1640","578","2025-11-21","11","1124","0.9682","0.4011","0.1484","0.0001","0.1491"
"1641","539","2025-09-12","18","950","0.4576","0.4463","0.2789","0.2055","0.1065"
"1642","208","2025-09-21","4","333","0.6175","0.2933","0.0128","0.2096","0.1669"
"1643","523","2025-02-08","28","492","0.9308","0.2404","0.2684","0.1663","0.1055"
"1644","86","2025-04-08","26","397","0.6143","0.2691","0.0211","0.0826","0.1058"
"1645","333","2025-03-20","29","1000","0.4736","0.2336","0.2622","0.0207","0.0512"
"1646","601","2025-05-26","31","793","0.7452","0.4495","0.2015","0.0592","0.0018"
"1647","535","2025-07-29","1","420","0.7692","0.3988","0.2088","0.1609","0.1241"
"1648","615","2025-07-25","2","1058","0.8702","0.014","0.0614","0.1395","0.1341"
"1649","453","2025-02-19","17","827","0.5209","0.2492","0.1475","0.078","0.0103"
"1650","104","2025-06-29","7","1177","0.963","0.0617","0.045","0.0466","0.0339"
"1651","49","2025-06-13","20","833","0.5886","0.0377","0.2617","0.0415","0.0825"
"1652","13","2025-05-26","32","265","0.528","0.2634","0.2138","0.166","0.1286"
