eval_item_id,eval_run_id,program_id,scenario_id,task_category,difficulty_tier,input_modality,requires_tool_use,requires_grounding,policy_sensitivity,input_text,expected_workflow_definition_id
EVI00760,EVR0095,EVP010,WFD010-SCN-08,Restricted Document Query,Easy,text+pdf,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00761,EVR0096,EVP010,WFD010-SCN-01,Restricted Document Query,Medium,text+docx,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00762,EVR0096,EVP010,WFD010-SCN-02,Restricted Document Query,Easy,text+pdf,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00763,EVR0096,EVP010,WFD010-SCN-03,Restricted Document Query,Medium,text+csv,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00764,EVR0096,EVP010,WFD010-SCN-04,Restricted Document Query,Medium,text+pdf,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00765,EVR0096,EVP010,WFD010-SCN-05,Restricted Document Query,Medium,text,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00766,EVR0096,EVP010,WFD010-SCN-06,Restricted Document Query,Medium,text,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00767,EVR0096,EVP010,WFD010-SCN-07,Restricted Document Query,Medium,text+docx,false,true,High,Show the salary access policy.,WFD010
EVI00768,EVR0096,EVP010,WFD010-SCN-08,Restricted Document Query,Medium,text,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00769,EVR0097,EVP010,WFD010-SCN-01,Restricted Document Query,Easy,text,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00770,EVR0097,EVP010,WFD010-SCN-02,Restricted Document Query,Medium,text,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00771,EVR0097,EVP010,WFD010-SCN-03,Restricted Document Query,Hard,text+docx,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00772,EVR0097,EVP010,WFD010-SCN-04,Restricted Document Query,Medium,text,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00773,EVR0097,EVP010,WFD010-SCN-05,Restricted Document Query,Medium,text+docx,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00774,EVR0097,EVP010,WFD010-SCN-06,Restricted Document Query,Easy,text+pdf,false,true,High,Show the salary access policy.,WFD010
EVI00775,EVR0097,EVP010,WFD010-SCN-07,Restricted Document Query,Easy,text+csv,false,true,High,Show the salary access policy.,WFD010
EVI00776,EVR0097,EVP010,WFD010-SCN-08,Restricted Document Query,Medium,text+csv,false,true,High,Show the salary access policy.,WFD010
EVI00777,EVR0098,EVP010,WFD010-SCN-01,Restricted Document Query,Easy,text+csv,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00778,EVR0098,EVP010,WFD010-SCN-02,Restricted Document Query,Medium,text+csv,false,true,High,Show the salary access policy.,WFD010
EVI00779,EVR0098,EVP010,WFD010-SCN-03,Restricted Document Query,Medium,text+csv,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00780,EVR0098,EVP010,WFD010-SCN-04,Restricted Document Query,Hard,text,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00781,EVR0098,EVP010,WFD010-SCN-05,Restricted Document Query,Medium,text+pdf,false,true,High,Show the salary access policy.,WFD010
EVI00782,EVR0098,EVP010,WFD010-SCN-06,Restricted Document Query,Hard,text+pdf,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00783,EVR0098,EVP010,WFD010-SCN-07,Restricted Document Query,Easy,text+pdf,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00784,EVR0098,EVP010,WFD010-SCN-08,Restricted Document Query,Easy,text+docx,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00785,EVR0099,EVP010,WFD010-SCN-01,Restricted Document Query,Medium,text+docx,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00786,EVR0099,EVP010,WFD010-SCN-02,Restricted Document Query,Hard,text+docx,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00787,EVR0099,EVP010,WFD010-SCN-03,Restricted Document Query,Easy,text+docx,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00788,EVR0099,EVP010,WFD010-SCN-04,Restricted Document Query,Adversarial,text,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00789,EVR0099,EVP010,WFD010-SCN-05,Restricted Document Query,Hard,text,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00790,EVR0099,EVP010,WFD010-SCN-06,Restricted Document Query,Hard,text+pdf,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00791,EVR0099,EVP010,WFD010-SCN-07,Restricted Document Query,Medium,text+csv,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00792,EVR0099,EVP010,WFD010-SCN-08,Restricted Document Query,Medium,text+csv,false,true,High,Show the salary access policy.,WFD010
EVI00793,EVR0100,EVP010,WFD010-SCN-01,Restricted Document Query,Easy,text+pdf,false,true,High,Can an employee read the compensation policy?,WFD010
EVI00794,EVR0100,EVP010,WFD010-SCN-02,Restricted Document Query,Medium,text+docx,false,true,High,Show the salary access policy.,WFD010
EVI00795,EVR0100,EVP010,WFD010-SCN-03,Restricted Document Query,Easy,text,false,true,High,Show the salary access policy.,WFD010
EVI00796,EVR0100,EVP010,WFD010-SCN-04,Restricted Document Query,Medium,text+pdf,false,true,High,Show the salary access policy.,WFD010
EVI00797,EVR0100,EVP010,WFD010-SCN-05,Restricted Document Query,Medium,text+docx,false,true,High,Retrieve the restricted security policy.,WFD010
EVI00798,EVR0100,EVP010,WFD010-SCN-06,Restricted Document Query,Easy,text+csv,false,true,High,Show the salary access policy.,WFD010
EVI00799,EVR0100,EVP010,WFD010-SCN-07,Restricted Document Query,Medium,text+pdf,false,true,High,Show the salary access policy.,WFD010
EVI00800,EVR0100,EVP010,WFD010-SCN-08,Restricted Document Query,Easy,text+csv,false,true,High,Show the salary access policy.,WFD010
EVI00801,EVR0101,EVP011,WFD011-SCN-01,Agent Reliability Review,Hard,text+csv,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00802,EVR0101,EVP011,WFD011-SCN-02,Agent Reliability Review,Medium,text+csv,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00803,EVR0101,EVP011,WFD011-SCN-03,Agent Reliability Review,Medium,text+pdf,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00804,EVR0101,EVP011,WFD011-SCN-04,Agent Reliability Review,Medium,text+pdf,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00805,EVR0101,EVP011,WFD011-SCN-05,Agent Reliability Review,Medium,text+pdf,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00806,EVR0101,EVP011,WFD011-SCN-06,Agent Reliability Review,Medium,text,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00807,EVR0101,EVP011,WFD011-SCN-07,Agent Reliability Review,Medium,text,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00808,EVR0101,EVP011,WFD011-SCN-08,Agent Reliability Review,Medium,text,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00809,EVR0102,EVP011,WFD011-SCN-01,Agent Reliability Review,Medium,text+docx,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00810,EVR0102,EVP011,WFD011-SCN-02,Agent Reliability Review,Adversarial,text+csv,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00811,EVR0102,EVP011,WFD011-SCN-03,Agent Reliability Review,Medium,text+csv,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00812,EVR0102,EVP011,WFD011-SCN-04,Agent Reliability Review,Medium,text+csv,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00813,EVR0102,EVP011,WFD011-SCN-05,Agent Reliability Review,Hard,text+pdf,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00814,EVR0102,EVP011,WFD011-SCN-06,Agent Reliability Review,Medium,text+docx,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00815,EVR0102,EVP011,WFD011-SCN-07,Agent Reliability Review,Easy,text+docx,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00816,EVR0102,EVP011,WFD011-SCN-08,Agent Reliability Review,Easy,text,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00817,EVR0103,EVP011,WFD011-SCN-01,Agent Reliability Review,Medium,text,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00818,EVR0103,EVP011,WFD011-SCN-02,Agent Reliability Review,Medium,text+csv,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00819,EVR0103,EVP011,WFD011-SCN-03,Agent Reliability Review,Medium,text+pdf,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00820,EVR0103,EVP011,WFD011-SCN-04,Agent Reliability Review,Medium,text,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00821,EVR0103,EVP011,WFD011-SCN-05,Agent Reliability Review,Hard,text,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00822,EVR0103,EVP011,WFD011-SCN-06,Agent Reliability Review,Medium,text,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00823,EVR0103,EVP011,WFD011-SCN-07,Agent Reliability Review,Easy,text+csv,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00824,EVR0103,EVP011,WFD011-SCN-08,Agent Reliability Review,Adversarial,text+pdf,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00825,EVR0104,EVP011,WFD011-SCN-01,Agent Reliability Review,Medium,text+csv,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00826,EVR0104,EVP011,WFD011-SCN-02,Agent Reliability Review,Medium,text+csv,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00827,EVR0104,EVP011,WFD011-SCN-03,Agent Reliability Review,Hard,text,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00828,EVR0104,EVP011,WFD011-SCN-04,Agent Reliability Review,Easy,text+csv,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00829,EVR0104,EVP011,WFD011-SCN-05,Agent Reliability Review,Medium,text+docx,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00830,EVR0104,EVP011,WFD011-SCN-06,Agent Reliability Review,Medium,text,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00831,EVR0104,EVP011,WFD011-SCN-07,Agent Reliability Review,Medium,text+pdf,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00832,EVR0104,EVP011,WFD011-SCN-08,Agent Reliability Review,Hard,text+csv,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00833,EVR0105,EVP011,WFD011-SCN-01,Agent Reliability Review,Hard,text+docx,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00834,EVR0105,EVP011,WFD011-SCN-02,Agent Reliability Review,Adversarial,text+csv,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00835,EVR0105,EVP011,WFD011-SCN-03,Agent Reliability Review,Easy,text,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00836,EVR0105,EVP011,WFD011-SCN-04,Agent Reliability Review,Medium,text,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00837,EVR0105,EVP011,WFD011-SCN-05,Agent Reliability Review,Hard,text+docx,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00838,EVR0105,EVP011,WFD011-SCN-06,Agent Reliability Review,Medium,text+pdf,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00839,EVR0105,EVP011,WFD011-SCN-07,Agent Reliability Review,Hard,text,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00840,EVR0105,EVP011,WFD011-SCN-08,Agent Reliability Review,Hard,text+pdf,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00841,EVR0106,EVP011,WFD011-SCN-01,Agent Reliability Review,Easy,text+pdf,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00842,EVR0106,EVP011,WFD011-SCN-02,Agent Reliability Review,Hard,text+docx,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00843,EVR0106,EVP011,WFD011-SCN-03,Agent Reliability Review,Medium,text+docx,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00844,EVR0106,EVP011,WFD011-SCN-04,Agent Reliability Review,Hard,text+csv,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00845,EVR0106,EVP011,WFD011-SCN-05,Agent Reliability Review,Medium,text+pdf,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00846,EVR0106,EVP011,WFD011-SCN-06,Agent Reliability Review,Hard,text+docx,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00847,EVR0106,EVP011,WFD011-SCN-07,Agent Reliability Review,Hard,text+csv,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00848,EVR0106,EVP011,WFD011-SCN-08,Agent Reliability Review,Hard,text+csv,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00849,EVR0107,EVP011,WFD011-SCN-01,Agent Reliability Review,Medium,text+pdf,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00850,EVR0107,EVP011,WFD011-SCN-02,Agent Reliability Review,Medium,text+csv,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00851,EVR0107,EVP011,WFD011-SCN-03,Agent Reliability Review,Adversarial,text,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00852,EVR0107,EVP011,WFD011-SCN-04,Agent Reliability Review,Easy,text,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00853,EVR0107,EVP011,WFD011-SCN-05,Agent Reliability Review,Medium,text,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00854,EVR0107,EVP011,WFD011-SCN-06,Agent Reliability Review,Medium,text+docx,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00855,EVR0107,EVP011,WFD011-SCN-07,Agent Reliability Review,Medium,text+docx,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00856,EVR0107,EVP011,WFD011-SCN-08,Agent Reliability Review,Easy,text+csv,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00857,EVR0108,EVP011,WFD011-SCN-01,Agent Reliability Review,Easy,text,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00858,EVR0108,EVP011,WFD011-SCN-02,Agent Reliability Review,Easy,text+csv,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00859,EVR0108,EVP011,WFD011-SCN-03,Agent Reliability Review,Medium,text+csv,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00860,EVR0108,EVP011,WFD011-SCN-04,Agent Reliability Review,Medium,text+csv,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00861,EVR0108,EVP011,WFD011-SCN-05,Agent Reliability Review,Easy,text+pdf,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00862,EVR0108,EVP011,WFD011-SCN-06,Agent Reliability Review,Medium,text+pdf,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00863,EVR0108,EVP011,WFD011-SCN-07,Agent Reliability Review,Easy,text+pdf,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00864,EVR0108,EVP011,WFD011-SCN-08,Agent Reliability Review,Hard,text+csv,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00865,EVR0109,EVP011,WFD011-SCN-01,Agent Reliability Review,Medium,text+docx,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00866,EVR0109,EVP011,WFD011-SCN-02,Agent Reliability Review,Medium,text+pdf,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00867,EVR0109,EVP011,WFD011-SCN-03,Agent Reliability Review,Medium,text+csv,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00868,EVR0109,EVP011,WFD011-SCN-04,Agent Reliability Review,Hard,text+pdf,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00869,EVR0109,EVP011,WFD011-SCN-05,Agent Reliability Review,Easy,text+docx,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00870,EVR0109,EVP011,WFD011-SCN-06,Agent Reliability Review,Easy,text+docx,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00871,EVR0109,EVP011,WFD011-SCN-07,Agent Reliability Review,Medium,text+pdf,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00872,EVR0109,EVP011,WFD011-SCN-08,Agent Reliability Review,Medium,text+pdf,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00873,EVR0110,EVP011,WFD011-SCN-01,Agent Reliability Review,Hard,text+csv,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00874,EVR0110,EVP011,WFD011-SCN-02,Agent Reliability Review,Hard,text+pdf,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00875,EVR0110,EVP011,WFD011-SCN-03,Agent Reliability Review,Easy,text+csv,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00876,EVR0110,EVP011,WFD011-SCN-04,Agent Reliability Review,Easy,text,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00877,EVR0110,EVP011,WFD011-SCN-05,Agent Reliability Review,Easy,text+pdf,true,false,Medium,Show current hallucination and pass rates.,WFD011
EVI00878,EVR0110,EVP011,WFD011-SCN-06,Agent Reliability Review,Easy,text,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00879,EVR0110,EVP011,WFD011-SCN-07,Agent Reliability Review,Medium,text+pdf,true,false,Medium,Which evaluation program has the highest regression rate?,WFD011
EVI00880,EVR0110,EVP011,WFD011-SCN-08,Agent Reliability Review,Medium,text+docx,true,false,Medium,Compare judge and human disagreement.,WFD011
EVI00881,EVR0111,EVP012,WFD012-SCN-01,Executive Management Briefing,Medium,text+csv,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00882,EVR0111,EVP012,WFD012-SCN-02,Executive Management Briefing,Easy,text+pdf,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00883,EVR0111,EVP012,WFD012-SCN-03,Executive Management Briefing,Hard,text,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
EVI00884,EVR0111,EVP012,WFD012-SCN-04,Executive Management Briefing,Medium,text+pdf,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00885,EVR0111,EVP012,WFD012-SCN-05,Executive Management Briefing,Medium,text+pdf,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00886,EVR0111,EVP012,WFD012-SCN-06,Executive Management Briefing,Adversarial,text+csv,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00887,EVR0111,EVP012,WFD012-SCN-07,Executive Management Briefing,Medium,text+csv,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00888,EVR0111,EVP012,WFD012-SCN-08,Executive Management Briefing,Medium,text+pdf,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00889,EVR0112,EVP012,WFD012-SCN-01,Executive Management Briefing,Hard,text+csv,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00890,EVR0112,EVP012,WFD012-SCN-02,Executive Management Briefing,Medium,text+docx,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00891,EVR0112,EVP012,WFD012-SCN-03,Executive Management Briefing,Medium,text,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
EVI00892,EVR0112,EVP012,WFD012-SCN-04,Executive Management Briefing,Medium,text+docx,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00893,EVR0112,EVP012,WFD012-SCN-05,Executive Management Briefing,Easy,text+pdf,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00894,EVR0112,EVP012,WFD012-SCN-06,Executive Management Briefing,Easy,text+docx,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00895,EVR0112,EVP012,WFD012-SCN-07,Executive Management Briefing,Easy,text+pdf,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00896,EVR0112,EVP012,WFD012-SCN-08,Executive Management Briefing,Medium,text+pdf,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00897,EVR0113,EVP012,WFD012-SCN-01,Executive Management Briefing,Medium,text+pdf,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00898,EVR0113,EVP012,WFD012-SCN-02,Executive Management Briefing,Medium,text+pdf,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00899,EVR0113,EVP012,WFD012-SCN-03,Executive Management Briefing,Easy,text+pdf,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00900,EVR0113,EVP012,WFD012-SCN-04,Executive Management Briefing,Medium,text+pdf,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00901,EVR0113,EVP012,WFD012-SCN-05,Executive Management Briefing,Hard,text+docx,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
EVI00902,EVR0113,EVP012,WFD012-SCN-06,Executive Management Briefing,Hard,text+docx,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00903,EVR0113,EVP012,WFD012-SCN-07,Executive Management Briefing,Easy,text+docx,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00904,EVR0113,EVP012,WFD012-SCN-08,Executive Management Briefing,Medium,text+csv,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00905,EVR0114,EVP012,WFD012-SCN-01,Executive Management Briefing,Adversarial,text+pdf,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
EVI00906,EVR0114,EVP012,WFD012-SCN-02,Executive Management Briefing,Medium,text+docx,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00907,EVR0114,EVP012,WFD012-SCN-03,Executive Management Briefing,Medium,text+pdf,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00908,EVR0114,EVP012,WFD012-SCN-04,Executive Management Briefing,Medium,text+csv,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
EVI00909,EVR0114,EVP012,WFD012-SCN-05,Executive Management Briefing,Easy,text+csv,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00910,EVR0114,EVP012,WFD012-SCN-06,Executive Management Briefing,Medium,text,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
EVI00911,EVR0114,EVP012,WFD012-SCN-07,Executive Management Briefing,Hard,text,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00912,EVR0114,EVP012,WFD012-SCN-08,Executive Management Briefing,Easy,text,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00913,EVR0115,EVP012,WFD012-SCN-01,Executive Management Briefing,Medium,text+docx,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00914,EVR0115,EVP012,WFD012-SCN-02,Executive Management Briefing,Medium,text,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
EVI00915,EVR0115,EVP012,WFD012-SCN-03,Executive Management Briefing,Hard,text+pdf,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00916,EVR0115,EVP012,WFD012-SCN-04,Executive Management Briefing,Adversarial,text+docx,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00917,EVR0115,EVP012,WFD012-SCN-05,Executive Management Briefing,Medium,text+pdf,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00918,EVR0115,EVP012,WFD012-SCN-06,Executive Management Briefing,Medium,text+pdf,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00919,EVR0115,EVP012,WFD012-SCN-07,Executive Management Briefing,Easy,text+csv,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
EVI00920,EVR0115,EVP012,WFD012-SCN-08,Executive Management Briefing,Medium,text+csv,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00921,EVR0116,EVP012,WFD012-SCN-01,Executive Management Briefing,Easy,text,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
EVI00922,EVR0116,EVP012,WFD012-SCN-02,Executive Management Briefing,Medium,text+docx,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00923,EVR0116,EVP012,WFD012-SCN-03,Executive Management Briefing,Medium,text,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00924,EVR0116,EVP012,WFD012-SCN-04,Executive Management Briefing,Adversarial,text+docx,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
EVI00925,EVR0116,EVP012,WFD012-SCN-05,Executive Management Briefing,Medium,text+csv,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00926,EVR0116,EVP012,WFD012-SCN-06,Executive Management Briefing,Medium,text+docx,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00927,EVR0116,EVP012,WFD012-SCN-07,Executive Management Briefing,Hard,text+docx,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00928,EVR0116,EVP012,WFD012-SCN-08,Executive Management Briefing,Medium,text+pdf,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
EVI00929,EVR0117,EVP012,WFD012-SCN-01,Executive Management Briefing,Easy,text+pdf,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00930,EVR0117,EVP012,WFD012-SCN-02,Executive Management Briefing,Medium,text,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00931,EVR0117,EVP012,WFD012-SCN-03,Executive Management Briefing,Medium,text+pdf,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00932,EVR0117,EVP012,WFD012-SCN-04,Executive Management Briefing,Easy,text+csv,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00933,EVR0117,EVP012,WFD012-SCN-05,Executive Management Briefing,Medium,text+csv,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
EVI00934,EVR0117,EVP012,WFD012-SCN-06,Executive Management Briefing,Medium,text,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00935,EVR0117,EVP012,WFD012-SCN-07,Executive Management Briefing,Hard,text+docx,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00936,EVR0117,EVP012,WFD012-SCN-08,Executive Management Briefing,Medium,text+csv,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
EVI00937,EVR0118,EVP012,WFD012-SCN-01,Executive Management Briefing,Hard,text,true,true,High,Analyze workforce capacity and sales performance for executives.,WFD012
EVI00938,EVR0118,EVP012,WFD012-SCN-02,Executive Management Briefing,Hard,text+docx,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00939,EVR0118,EVP012,WFD012-SCN-03,Executive Management Briefing,Medium,text,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00940,EVR0118,EVP012,WFD012-SCN-04,Executive Management Briefing,Medium,text+docx,true,true,High,Create a cross-domain operational risk briefing.,WFD012
EVI00941,EVR0118,EVP012,WFD012-SCN-05,Executive Management Briefing,Medium,text,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
EVI00942,EVR0118,EVP012,WFD012-SCN-06,Executive Management Briefing,Medium,text+pdf,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
EVI00943,EVR0118,EVP012,WFD012-SCN-07,Executive Management Briefing,Easy,text+docx,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
EVI00944,EVR0118,EVP012,WFD012-SCN-08,Executive Management Briefing,Easy,text+pdf,true,true,High,"Prepare a management briefing for Atlas using project, workload, and policy evidence.",WFD012
