order_id,order_date,customer_id,product_id,account_manager_employee_id,order_quantity,unit_cost_usd,unit_price_usd,discount_percent,cost_of_sales_usd,sales_usd,profit_usd,sales_channel,promotion_name,manufacturer,product_subcategory,product_category,region,city,country,requires_discount_approval,required_approval_level,order_status,data_classification
SO000116,2026-02-08,CUST0035,PROD009,E0188,5,635.47,861.04,5.48,3177.35,4305.2,1127.85,Direct Sales,Quarterly Bundle,Woodgrove,Laptops,Computers,Latin America,Mexico City,Mexico,false,None,Completed,Confidential
SO000117,2025-08-17,CUST0237,PROD030,E0025,13,1098.48,1166.33,9.11,14280.24,15162.29,882.05,Online,Enterprise Upgrade,NexaCore,Smartphones,Cell Phones,North America,Vancouver,Canada,false,None,Cancelled,Confidential
SO000118,2025-10-24,CUST0010,PROD057,E0132,17,714.37,839.73,7.59,12144.29,14275.41,2131.12,Direct Sales,Enterprise Upgrade,Litware,Digital Media,"Music, Movies and Audio Books",Middle East & Africa,Dubai,United Arab Emirates,false,None,Completed,Confidential
SO000119,2026-04-25,CUST0165,PROD006,E0097,24,47.06,58.76,7.66,1129.44,1410.24,280.8,Direct Sales,Enterprise Upgrade,Fabrikam,Desktops,Computers,Europe,Milan,Italy,false,None,Completed,Confidential
SO000120,2026-06-12,CUST0125,PROD012,E0159,6,676.83,1201.88,0.89,4060.98,7211.28,3150.3,Direct Sales,No Promotion,Litware,Action Cameras,Cameras and Camcorders,Europe,London,United Kingdom,false,None,Completed,Confidential
SO000121,2025-10-29,CUST0185,PROD038,E0018,3,907.23,1188.09,8.74,2721.69,3564.27,842.58,Direct Sales,Enterprise Upgrade,Proseware,Streaming Devices,TV and Video,Asia Pacific,Delhi,India,false,None,Completed,Confidential
SO000122,2026-04-26,CUST0065,PROD025,E0168,24,340.12,561.74,0,8162.88,13481.76,5318.88,Online,No Promotion,NexaCore,Feature Phones,Cell Phones,Middle East & Africa,Riyadh,Saudi Arabia,false,None,Processing,Confidential
SO000123,2026-04-24,CUST0077,PROD012,E0057,72,740.49,1049.52,13.45,53315.28,75565.44,22250.16,Partner,New Customer Incentive,Litware,Action Cameras,Cameras and Camcorders,North America,Toronto,Canada,true,Finance Manager,Completed,Confidential
SO000124,2025-04-11,CUST0248,PROD059,E0159,67,723.12,1306.0,0.49,48449.04,87502.0,39052.96,Direct Sales,No Promotion,Woodgrove,Movies,"Music, Movies and Audio Books",North America,San Francisco,United States,false,None,Completed,Confidential
SO000125,2026-08-06,CUST0044,PROD011,E0097,1,411.61,809.76,0,411.61,809.76,398.15,Direct Sales,No Promotion,Fabrikam,Digital Cameras,Cameras and Camcorders,North America,Vancouver,Canada,false,None,Completed,Confidential
SO000126,2025-10-11,CUST0147,PROD036,E0168,5,549.83,938.24,3.57,2749.15,4691.2,1942.05,Online,Quarterly Bundle,Fabrikam,Projectors,TV and Video,Europe,Amsterdam,Netherlands,false,None,Completed,Confidential
SO000127,2026-03-20,CUST0140,PROD021,E0132,18,1167.71,1427.39,10.47,21018.78,25693.02,4674.24,Direct Sales,Channel Partner Offer,Fabrikam,Smartphones,Cell Phones,Europe,Amsterdam,Netherlands,true,Finance Manager,Shipped,Confidential
SO000128,2025-11-02,CUST0225,PROD048,E0188,77,871.97,1223.79,4.22,67141.69,94231.83,27090.14,Direct Sales,Quarterly Bundle,Proseware,Speakers,Audio,Europe,Amsterdam,Netherlands,false,None,Completed,Confidential
SO000129,2025-10-08,CUST0144,PROD053,E0039,24,907.66,1134.87,3.84,21783.84,27236.88,5453.04,Partner,Quarterly Bundle,Proseware,Movies,"Music, Movies and Audio Books",Asia Pacific,Delhi,India,false,None,Completed,Confidential
SO000130,2025-07-21,CUST0161,PROD058,E0018,24,76.64,117.72,4.96,1839.36,2825.28,985.92,Online,Quarterly Bundle,Proseware,Audio Books,"Music, Movies and Audio Books",Europe,Amsterdam,Netherlands,false,None,Completed,Confidential
SO000131,2025-12-22,CUST0064,PROD036,E0051,41,560.19,876.17,9.95,22967.79,35922.97,12955.18,Online,Channel Partner Offer,Fabrikam,Projectors,TV and Video,Europe,Berlin,Germany,false,None,Completed,Confidential
SO000132,2025-08-17,CUST0046,PROD046,E0046,8,133.05,226.2,14.69,1064.4,1809.6,745.2,Direct Sales,Year-End Campaign,Fabrikam,Home Audio,Audio,Latin America,Sao Paulo,Brazil,true,Finance Manager,Shipped,Confidential
SO000133,2026-01-01,CUST0115,PROD035,E0132,48,261.34,334.71,8.98,12544.32,16066.08,3521.76,Partner,Enterprise Upgrade,NexaCore,Streaming Devices,TV and Video,Asia Pacific,Delhi,India,false,None,Completed,Confidential
SO000134,2026-02-26,CUST0164,PROD007,E0150,19,1151.01,1603.12,8.67,21869.19,30459.28,8590.09,Online,Enterprise Upgrade,Litware,Monitors,Computers,Asia Pacific,Bengaluru,India,false,None,Shipped,Confidential
SO000135,2025-12-03,CUST0080,PROD026,E0147,1,352.1,719.0,1.43,352.1,719.0,366.9,Retail,No Promotion,Fabrikam,Phone Accessories,Cell Phones,Europe,Milan,Italy,false,None,Completed,Confidential
SO000136,2026-07-14,CUST0127,PROD043,E0075,12,595.67,810.19,0.78,7148.04,9722.28,2574.24,Direct Sales,No Promotion,Proseware,Home Audio,Audio,Asia Pacific,Tokyo,Japan,false,None,Completed,Confidential
SO000137,2025-12-01,CUST0079,PROD047,E0018,8,97.0,142.88,13.84,776.0,1143.04,367.04,Direct Sales,Year-End Campaign,Litware,Headphones,Audio,Asia Pacific,Sydney,Australia,true,Finance Manager,Cancelled,Confidential
SO000138,2025-03-13,CUST0091,PROD003,E0046,16,718.62,879.91,14.75,11497.92,14078.56,2580.64,Direct Sales,Year-End Campaign,Proseware,Monitors,Computers,Europe,London,United Kingdom,true,Finance Manager,Completed,Confidential
SO000139,2026-08-03,CUST0149,PROD031,E0039,16,374.79,734.09,0.21,5996.64,11745.44,5748.8,Online,No Promotion,Fabrikam,Televisions,TV and Video,Asia Pacific,Mumbai,India,false,None,Completed,Confidential
SO000140,2026-03-06,CUST0050,PROD060,E0118,5,935.2,1175.38,0,4676.0,5876.9,1200.9,Direct Sales,No Promotion,NexaCore,Digital Media,"Music, Movies and Audio Books",Middle East & Africa,Dubai,United Arab Emirates,false,None,Completed,Confidential
SO000141,2025-01-08,CUST0109,PROD035,E0150,25,250.57,354.57,3.58,6264.25,8864.25,2600.0,Retail,Quarterly Bundle,NexaCore,Streaming Devices,TV and Video,Asia Pacific,Mumbai,India,false,None,Completed,Confidential
SO000142,2025-09-17,CUST0028,PROD060,E0046,42,960.74,1166.79,0.73,40351.08,49005.18,8654.1,Partner,No Promotion,NexaCore,Digital Media,"Music, Movies and Audio Books",Europe,Paris,France,false,None,Completed,Confidential
SO000143,2026-03-16,CUST0111,PROD003,E0168,24,699.69,941.85,8.74,16792.56,22604.4,5811.84,Direct Sales,Enterprise Upgrade,Proseware,Monitors,Computers,North America,Toronto,Canada,false,None,Completed,Confidential
SO000144,2025-01-23,CUST0215,PROD054,E0118,3,231.71,266.21,11.3,695.13,798.63,103.5,Partner,Channel Partner Offer,Woodgrove,Digital Media,"Music, Movies and Audio Books",North America,San Francisco,United States,true,Finance Manager,Completed,Confidential
SO000145,2025-06-03,CUST0104,PROD047,E0150,25,95.0,146.38,11.73,2375.0,3659.5,1284.5,Partner,New Customer Incentive,Litware,Headphones,Audio,Asia Pacific,Delhi,India,true,Finance Manager,Completed,Confidential
SO000146,2025-10-26,CUST0241,PROD008,E0163,16,1140.52,1340.28,9.0,18248.32,21444.48,3196.16,Direct Sales,Enterprise Upgrade,Proseware,Accessories,Computers,Europe,Madrid,Spain,false,None,Completed,Confidential
SO000147,2025-11-21,CUST0050,PROD029,E0118,2,510.21,629.46,13.57,1020.42,1258.92,238.5,Partner,Year-End Campaign,Woodgrove,Phone Accessories,Cell Phones,Middle East & Africa,Dubai,United Arab Emirates,true,Finance Manager,Processing,Confidential
SO000148,2025-05-05,CUST0220,PROD025,E0005,15,341.46,561.74,0,5121.9,8426.1,3304.2,Online,No Promotion,NexaCore,Feature Phones,Cell Phones,North America,Toronto,Canada,false,None,Cancelled,Confidential
SO000149,2025-03-21,CUST0091,PROD055,E0046,5,881.29,1328.69,19.26,4406.45,6643.45,2237.0,Online,Strategic Account Discount,NexaCore,Audio Books,"Music, Movies and Audio Books",Europe,London,United Kingdom,true,Finance Manager,Cancelled,Confidential
SO000150,2026-02-25,CUST0032,PROD036,E0118,7,519.53,921.69,5.27,3636.71,6451.83,2815.12,Online,Quarterly Bundle,Fabrikam,Projectors,TV and Video,Asia Pacific,Tokyo,Japan,false,None,Completed,Confidential
SO000151,2025-03-08,CUST0085,PROD030,E0118,21,1106.85,1148.5,10.5,23243.85,24118.5,874.65,Direct Sales,New Customer Incentive,NexaCore,Smartphones,Cell Phones,Europe,Berlin,Germany,true,Finance Manager,Completed,Confidential
SO000152,2025-06-30,CUST0159,PROD057,E0039,24,623.69,908.66,0,14968.56,21807.84,6839.28,Direct Sales,No Promotion,Litware,Digital Media,"Music, Movies and Audio Books",Asia Pacific,Singapore,Singapore,false,None,Processing,Confidential
SO000153,2025-01-28,CUST0065,PROD058,E0168,11,67.89,104.89,15.31,746.79,1153.79,407.0,Direct Sales,Year-End Campaign,Proseware,Audio Books,"Music, Movies and Audio Books",Middle East & Africa,Riyadh,Saudi Arabia,true,Finance Manager,Completed,Confidential
SO000154,2025-05-24,CUST0199,PROD014,E0051,9,257.89,333.13,0,2321.01,2998.17,677.16,Online,No Promotion,Woodgrove,Lenses,Cameras and Camcorders,Europe,Paris,France,false,None,Completed,Confidential
SO000155,2025-12-29,CUST0177,PROD006,E0047,25,48.85,62.74,1.39,1221.25,1568.5,347.25,Direct Sales,No Promotion,Fabrikam,Desktops,Computers,Europe,Amsterdam,Netherlands,false,None,Completed,Confidential
SO000156,2025-01-28,CUST0004,PROD027,E0063,3,182.14,327.44,1.19,546.42,982.32,435.9,Partner,No Promotion,Litware,Smartphones,Cell Phones,Asia Pacific,Delhi,India,false,None,Cancelled,Confidential
SO000157,2025-09-02,CUST0181,PROD029,E0063,2,439.55,598.73,17.79,879.1,1197.46,318.36,Direct Sales,Strategic Account Discount,Woodgrove,Phone Accessories,Cell Phones,North America,San Francisco,United States,true,Finance Manager,Completed,Confidential
SO000158,2025-07-29,CUST0179,PROD059,E0132,23,739.73,1181.04,10.02,17013.79,27163.92,10150.13,Online,Channel Partner Offer,Woodgrove,Movies,"Music, Movies and Audio Books",Europe,Paris,France,true,Finance Manager,Completed,Confidential
SO000159,2026-08-21,CUST0152,PROD033,E0018,24,916.19,1264.36,0,21988.56,30344.64,8356.08,Online,No Promotion,Proseware,Projectors,TV and Video,North America,New York,United States,false,None,Processing,Confidential
SO000160,2026-04-18,CUST0146,PROD054,E0150,20,207.7,254.25,15.28,4154.0,5085.0,931.0,Partner,Year-End Campaign,Woodgrove,Digital Media,"Music, Movies and Audio Books",North America,New York,United States,true,Finance Manager,Shipped,Confidential
SO000161,2025-03-23,CUST0073,PROD056,E0005,14,1129.8,1334.32,9.43,15817.2,18680.48,2863.28,Online,Enterprise Upgrade,Fabrikam,Movies,"Music, Movies and Audio Books",North America,Chicago,United States,false,None,Completed,Confidential
SO000162,2025-12-26,CUST0126,PROD017,E0097,6,329.36,548.95,9.17,1976.16,3293.7,1317.54,Retail,Enterprise Upgrade,Litware,Camcorders,Cameras and Camcorders,North America,Chicago,United States,false,None,Completed,Confidential
SO000163,2025-07-21,CUST0018,PROD044,E0051,4,235.38,286.7,0.95,941.52,1146.8,205.28,Partner,No Promotion,Woodgrove,Headphones,Audio,Europe,Madrid,Spain,false,None,Completed,Confidential
SO000164,2026-06-27,CUST0149,PROD048,E0039,22,783.85,1055.16,17.42,17244.7,23213.52,5968.82,Partner,Strategic Account Discount,Proseware,Speakers,Audio,Asia Pacific,Mumbai,India,true,Finance Manager,Shipped,Confidential
SO000165,2026-06-05,CUST0131,PROD040,E0051,13,171.4,220.55,1.29,2228.2,2867.15,638.95,Direct Sales,No Promotion,NexaCore,Televisions,TV and Video,Europe,Amsterdam,Netherlands,false,None,Completed,Confidential
SO000166,2026-07-26,CUST0100,PROD044,E0132,4,248.85,286.2,1.12,995.4,1144.8,149.4,Partner,No Promotion,Woodgrove,Headphones,Audio,Middle East & Africa,Riyadh,Saudi Arabia,false,None,Completed,Confidential
SO000167,2026-02-06,CUST0030,PROD053,E0039,5,884.63,1090.35,7.62,4423.15,5451.75,1028.6,Online,Enterprise Upgrade,Proseware,Movies,"Music, Movies and Audio Books",Europe,Milan,Italy,false,None,Completed,Confidential
SO000168,2025-07-31,CUST0083,PROD044,E0097,11,230.42,289.04,0.14,2534.62,3179.44,644.82,Partner,No Promotion,Woodgrove,Headphones,Audio,Europe,Berlin,Germany,false,None,Completed,Confidential
SO000169,2025-05-13,CUST0202,PROD014,E0074,31,238.43,330.45,0.8,7391.33,10243.95,2852.62,Online,No Promotion,Woodgrove,Lenses,Cameras and Camcorders,Europe,Milan,Italy,false,None,Completed,Confidential
SO000170,2026-06-27,CUST0145,PROD025,E0186,24,359.15,533.0,5.12,8619.6,12792.0,4172.4,Online,Quarterly Bundle,NexaCore,Feature Phones,Cell Phones,Europe,Berlin,Germany,false,None,Cancelled,Confidential
SO000171,2025-06-14,CUST0204,PROD020,E0057,16,794.8,1211.56,1.3,12716.8,19384.96,6668.16,Online,No Promotion,NexaCore,Action Cameras,Cameras and Camcorders,Latin America,Sao Paulo,Brazil,false,None,Completed,Confidential
SO000172,2025-05-01,CUST0032,PROD053,E0118,18,922.69,996.5,15.57,16608.42,17937.0,1328.58,Online,Year-End Campaign,Proseware,Movies,"Music, Movies and Audio Books",Asia Pacific,Tokyo,Japan,true,Finance Manager,Completed,Confidential
SO000173,2025-02-22,CUST0022,PROD026,E0163,76,336.26,729.4,0,25555.76,55434.4,29878.64,Online,No Promotion,Fabrikam,Phone Accessories,Cell Phones,North America,Vancouver,Canada,false,None,Completed,Confidential
SO000174,2026-01-17,CUST0083,PROD056,E0097,13,1102.93,1473.29,0,14338.09,19152.77,4814.68,Partner,No Promotion,Fabrikam,Movies,"Music, Movies and Audio Books",Europe,Berlin,Germany,false,None,Completed,Confidential
SO000175,2026-06-30,CUST0228,PROD038,E0046,35,895.56,1006.31,22.7,31344.6,35220.85,3876.25,Direct Sales,Executive Exception,Proseware,Streaming Devices,TV and Video,Asia Pacific,Bengaluru,India,true,Finance Manager + Executive,Completed,Confidential
SO000176,2026-08-28,CUST0174,PROD007,E0117,9,1163.17,1602.64,8.7,10468.53,14423.76,3955.23,Partner,Channel Partner Offer,Litware,Monitors,Computers,Asia Pacific,Mumbai,India,false,None,Processing,Confidential
SO000177,2025-12-23,CUST0062,PROD027,E0159,7,201.64,331.37,0,1411.48,2319.59,908.11,Direct Sales,No Promotion,Litware,Smartphones,Cell Phones,Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO000178,2026-02-24,CUST0039,PROD001,E0046,14,662.19,947.59,15.84,9270.66,13266.26,3995.6,Online,Year-End Campaign,Fabrikam,Laptops,Computers,Latin America,Mexico City,Mexico,true,Finance Manager,Cancelled,Confidential
SO000179,2025-07-07,CUST0154,PROD058,E0046,10,74.91,122.28,1.27,749.1,1222.8,473.7,Direct Sales,No Promotion,Proseware,Audio Books,"Music, Movies and Audio Books",Middle East & Africa,Riyadh,Saudi Arabia,false,None,Completed,Confidential
SO000180,2025-08-27,CUST0232,PROD056,E0186,8,1095.04,1473.29,0,8760.32,11786.32,3026.0,Partner,No Promotion,Fabrikam,Movies,"Music, Movies and Audio Books",Asia Pacific,Singapore,Singapore,false,None,Completed,Confidential
SO000181,2026-02-08,CUST0085,PROD022,E0118,12,800.47,1704.79,0.77,9605.64,20457.48,10851.84,Online,No Promotion,Litware,Feature Phones,Cell Phones,Europe,Berlin,Germany,false,None,Completed,Confidential
SO000182,2025-11-30,CUST0030,PROD040,E0039,8,171.2,190.04,14.95,1369.6,1520.32,150.72,Partner,Year-End Campaign,NexaCore,Televisions,TV and Video,Europe,Milan,Italy,true,Finance Manager,Completed,Confidential
SO000183,2025-10-30,CUST0218,PROD003,E0075,14,767.18,1032.1,0,10740.52,14449.4,3708.88,Retail,No Promotion,Proseware,Monitors,Computers,Middle East & Africa,Riyadh,Saudi Arabia,false,None,Completed,Confidential
SO000184,2026-05-24,CUST0127,PROD041,E0075,11,65.72,81.91,12.39,722.92,901.01,178.09,Online,New Customer Incentive,Fabrikam,Headphones,Audio,Asia Pacific,Tokyo,Japan,true,Finance Manager,Shipped,Confidential
SO000185,2026-02-02,CUST0214,PROD031,E0025,60,384.8,600.34,18.39,23088.0,36020.4,12932.4,Direct Sales,Strategic Account Discount,Fabrikam,Televisions,TV and Video,Asia Pacific,Sydney,Australia,true,Finance Manager,Completed,Confidential
SO000186,2025-01-04,CUST0230,PROD059,E0063,9,678.75,1213.42,7.55,6108.75,10920.78,4812.03,Online,Enterprise Upgrade,Woodgrove,Movies,"Music, Movies and Audio Books",North America,Toronto,Canada,false,None,Completed,Confidential
SO000187,2025-03-30,CUST0218,PROD046,E0075,14,143.04,263.15,0.76,2002.56,3684.1,1681.54,Direct Sales,No Promotion,Fabrikam,Home Audio,Audio,Middle East & Africa,Riyadh,Saudi Arabia,false,None,Completed,Confidential
SO000188,2025-07-15,CUST0117,PROD017,E0150,34,301.46,547.75,9.37,10249.64,18623.5,8373.86,Partner,Channel Partner Offer,Litware,Camcorders,Cameras and Camcorders,Europe,Milan,Italy,false,None,Completed,Confidential
SO000189,2025-11-02,CUST0046,PROD035,E0046,14,246.1,348.38,5.26,3445.4,4877.32,1431.92,Online,Quarterly Bundle,NexaCore,Streaming Devices,TV and Video,Latin America,Sao Paulo,Brazil,false,None,Shipped,Confidential
SO000190,2025-06-11,CUST0087,PROD001,E0075,17,638.57,1112.14,1.22,10855.69,18906.38,8050.69,Direct Sales,No Promotion,Fabrikam,Laptops,Computers,Europe,Berlin,Germany,false,None,Processing,Confidential
SO000191,2025-11-24,CUST0104,PROD049,E0150,4,1124.99,1395.44,14.83,4499.96,5581.76,1081.8,Online,Year-End Campaign,Woodgrove,Home Audio,Audio,Asia Pacific,Delhi,India,true,Finance Manager,Completed,Confidential
SO000192,2025-02-03,CUST0155,PROD005,E0118,9,1128.61,1476.01,7.79,10157.49,13284.09,3126.6,Direct Sales,Enterprise Upgrade,NexaCore,Laptops,Computers,North America,Vancouver,Canada,false,None,Completed,Confidential
SO000193,2025-06-25,CUST0132,PROD026,E0097,16,368.38,648.22,11.13,5894.08,10371.52,4477.44,Direct Sales,Channel Partner Offer,Fabrikam,Phone Accessories,Cell Phones,Asia Pacific,Tokyo,Japan,true,Finance Manager,Completed,Confidential
SO000194,2025-10-30,CUST0218,PROD018,E0075,5,465.03,742.34,11.27,2325.15,3711.7,1386.55,Direct Sales,New Customer Incentive,Proseware,Lenses,Cameras and Camcorders,Middle East & Africa,Riyadh,Saudi Arabia,true,Finance Manager,Completed,Confidential
SO000195,2025-09-26,CUST0227,PROD046,E0188,20,136.74,239.82,9.56,2734.8,4796.4,2061.6,Online,Channel Partner Offer,Fabrikam,Home Audio,Audio,Latin America,Buenos Aires,Argentina,false,None,Completed,Confidential
SO000196,2026-04-11,CUST0068,PROD023,E0097,22,435.83,799.83,0.17,9588.26,17596.26,8008.0,Partner,No Promotion,Proseware,Phone Accessories,Cell Phones,Asia Pacific,Sydney,Australia,false,None,Completed,Confidential
SO000197,2026-03-23,CUST0179,PROD025,E0132,6,364.77,531.52,5.38,2188.62,3189.12,1000.5,Partner,Quarterly Bundle,NexaCore,Feature Phones,Cell Phones,Europe,Paris,France,false,None,Completed,Confidential
SO000198,2025-07-16,CUST0141,PROD019,E0057,64,302.21,346.2,11.23,19341.44,22156.8,2815.36,Retail,Channel Partner Offer,Woodgrove,Digital Cameras,Cameras and Camcorders,Europe,Madrid,Spain,true,Finance Manager,Processing,Confidential
SO000199,2025-10-27,CUST0083,PROD043,E0097,6,596.29,773.72,5.25,3577.74,4642.32,1064.58,Retail,Quarterly Bundle,Proseware,Home Audio,Audio,Europe,Berlin,Germany,false,None,Completed,Confidential
SO000200,2025-09-16,CUST0100,PROD046,E0132,16,134.38,265.16,0,2150.08,4242.56,2092.48,Direct Sales,No Promotion,Fabrikam,Home Audio,Audio,Middle East & Africa,Riyadh,Saudi Arabia,false,None,Processing,Confidential
SO000201,2025-02-13,CUST0185,PROD030,E0018,7,1045.85,1139.42,11.21,7320.95,7975.94,654.99,Partner,New Customer Incentive,NexaCore,Smartphones,Cell Phones,Asia Pacific,Delhi,India,true,Finance Manager,Shipped,Confidential
SO000202,2026-03-04,CUST0108,PROD010,E0039,21,647.41,1272.88,0,13595.61,26730.48,13134.87,Direct Sales,No Promotion,NexaCore,Desktops,Computers,Asia Pacific,Singapore,Singapore,false,None,Completed,Confidential
SO000203,2025-08-15,CUST0248,PROD032,E0159,59,946.15,1819.78,16.59,55822.85,107367.02,51544.17,Retail,Strategic Account Discount,Litware,Streaming Devices,TV and Video,North America,San Francisco,United States,true,Finance Manager,Completed,Confidential
